date,record_id,net_profit,revenue,operating_cash_flow,accounts_receivable,dso,budgeted_amount,actual_spend,budget_accuracy_score,internal_csat_score,opex_ratio
2028-05-03,FIN01184,1524336.380384623,15555.61859323131,563060.9009460808,9404932.094356555,31.737952588237725,3464348.5441847397,5513760.390993449,93.75629571977177,4.484383202331327,0.7911431777296836
2028-05-04,FIN01184,1484078.7217116358,2293324.2585864635,597128.8344348557,4842838.903614393,44.839964064330026,1703151.3321605863,2638269.920822709,93.49912577362528,4.8920732094335,0.6629393814132966
2028-05-05,FIN01184,0.0,2737602.5458377274,329638.3734889707,1750358.569439196,44.28929597840158,1282467.2183818074,2979619.61923132,92.63800105262429,5.002156217693549,0.7561052980998099
2028-05-06,FIN01184,1463990.677832596,2622527.6885709213,627575.806222892,7064263.692302659,41.32425349800138,5444904.810216576,3145590.7621260085,98.78249454349151,4.843974837594388,0.6997609183791265
2028-05-07,FIN01184,992353.1311762303,3894812.427461784,791789.0204105366,5861651.591188198,25.172679622528612,3578446.3711594166,1069318.6119786392,88.62445781183663,4.3709289607123,0.7230298824946845
2028-05-08,FIN01184,643277.2930357996,2969875.213718206,687168.255593147,709488.8405258572,44.231825116701565,2030647.312968155,2062745.4454416754,93.36020943588873,4.2994581018741345,0.7807896975380786
2028-05-09,FIN01184,599433.7422486183,2869267.696063524,890591.2689791407,5359645.446619831,45.19673733738732,2173889.4734870894,2617499.9970872765,97.56403108802563,4.63230078297225,0.7902023409759386
2028-05-10,FIN01184,1501538.4082073802,4553794.688344119,651776.2448031217,3590456.543050423,24.097395101153136,5094574.545329967,2972679.9677929194,95.20395144483115,4.4409393522576535,0.7975394919841594
2028-05-11,FIN01184,988635.6946278568,2735531.180190675,834903.1257377872,6215077.019303687,54.01844528428705,4287958.470081147,1924262.7355310845,94.04979464347693,4.408868712017927,0.8538200580429223
2028-05-12,FIN01184,1197809.0720854856,3196140.563160967,537410.2344992822,3717893.1380472793,45.90579552851746,2330838.333535291,2597063.882148337,96.70963761151286,4.630540254731401,0.7929287837751462
2028-05-13,FIN01184,686012.7858417757,2990532.0404543565,1017979.3318340129,2653491.1171530182,50.231338047887334,2731664.229661842,1914681.0824841305,95.27471563099965,4.3494503613212245,0.7208518516250962
2028-05-14,FIN01184,1157730.021576738,3564262.5282748407,609604.3157509151,5504976.458566294,50.4767750306518,5257751.377043111,3681888.8925137753,92.38381838452058,4.283035581092963,0.7377900673416278
2028-05-15,FIN01184,286997.65221850923,4965520.923849354,653930.6002511024,5329915.488586137,42.80714070511227,3169942.664974061,3639598.7706732773,94.93293105092286,4.40592364862625,0.739223925755929
2028-05-16,FIN01184,1202395.6580612971,2905632.411916599,639539.1086988996,1986720.7309835982,57.08505256103014,1964567.3772895127,2385299.038366872,93.94380616058504,4.83006008146963,0.6991427080562682
2028-05-17,FIN01184,1389421.6599163958,3727077.569221996,823661.7691668841,4070889.832999053,33.621649360100534,4064626.227111756,2429944.2725118175,93.37059112189266,5.243522164472347,0.7191548716191879
2028-05-18,FIN01184,1217193.0693123322,3043509.4733491926,540330.222513543,4155669.39183782,37.69285596911599,2190213.5942205135,1665859.150229108,97.4510177294569,4.149453517762234,0.7348809023296329
2028-05-19,FIN01184,1627319.3677596955,4693863.5362407295,544182.2590302149,5657185.25936801,46.476178877166184,4751449.978517158,857364.9181947592,97.89243406353566,4.653661283168626,0.7333628707420896
2028-05-20,FIN01184,261956.97818376275,4082148.5463659978,750825.5290041299,4388198.756445131,48.20076569355704,300438.678298363,1221689.8832723342,95.18998195995849,4.629141055855576,0.6487683824277825
2028-05-21,FIN01184,919087.2751684882,2673937.9397495957,856799.461828105,1392684.6384206028,39.410038609693956,1947638.483516146,4300210.000361951,92.24207264189673,4.783710992855545,0.8088337712978233
2028-05-22,FIN01184,1409026.2947496413,2213181.7942954274,605626.2444603618,7163527.641233502,57.57869568169257,6537347.016280834,5698787.786208445,93.33647616878243,4.44296093887262,0.7305104326732891
2028-05-23,FIN01184,1580065.729689287,971665.5209374216,491126.71130829275,7580435.182940882,45.807182424499715,122973.12855767552,4550984.874498764,96.38323294539819,4.73532195086842,0.6709576864153602
2028-05-24,FIN01184,1294114.1380049584,4174422.669411999,604364.2450613767,6917376.611317832,63.276222934489624,3658941.947773163,4853808.837823527,90.4813958723492,4.511394717072687,0.7360350672630652
2028-05-25,FIN01184,816845.8698651133,6305827.77745014,1079188.126136278,4774140.0985043235,40.43147203130734,1208529.241791914,5086965.296360653,93.45557866536393,4.793995467682155,0.8230795648410356
2028-05-26,FIN01184,582495.0830106717,0.0,1080317.1682660333,4906755.414131447,46.156114981411875,3363314.9146491657,1873010.3041194645,91.5042624513811,4.4624242112822134,0.7526890942880011
2028-05-27,FIN01184,925707.8123046539,2496549.2341984827,686934.3685649597,4694368.303958919,30.90922354222606,1114635.6921436135,3651138.07641704,98.09158370442158,4.741739556115794,0.7046304992864181
2028-05-28,FIN01184,1070075.9752578204,3274560.143532023,783448.8063859246,4798303.714526736,37.553817182792635,3954886.128279946,2293564.2602128927,94.9815301743824,4.259209635239441,0.7255477623022338
2028-05-29,FIN01184,913373.771943293,4113682.015053546,941835.7285751521,7415294.428862203,45.84508605390611,3039102.9458799567,2674949.019939061,91.94111806846333,4.372926658007944,0.7566760119996705
2028-05-30,FIN01184,388660.8875581891,2271746.721901794,593738.275398154,7561052.253598547,62.51784748560543,1928101.1436959866,4920769.799434994,93.50299020796633,4.328786990853175,0.8319014547473496
2028-05-31,FIN01184,1297138.3136736446,3770869.4568775883,755922.6452728546,3916431.8047969393,45.479935042354626,3440659.5072566424,3229317.427348771,85.66514469923342,4.563500171401113,0.6536368818399245
2028-06-01,FIN01184,599212.5617771777,3499106.6971015227,756716.4635868432,6459193.050129892,33.40916433995648,4082724.9428169206,3730581.4177491544,94.64388533000522,4.43985443155792,0.8570568810434394
2028-06-02,FIN01184,672308.2366088775,7347150.778464062,315667.8414187386,1671641.6100023915,36.22413672218862,862286.5122755633,5661922.21798326,96.8773590650429,4.008078336231476,0.7483498715054746
2028-06-03,FIN01184,666895.6428347653,6303659.695251128,671419.750249763,3658580.652177208,59.199895523324166,3539820.0667988486,199604.18207372678,90.8761837839741,4.840850279293227,0.6803084428471268
2028-06-04,FIN01184,639607.8876878596,1150277.104149313,743580.3424595735,3943266.76216434,44.66756269166125,2753139.9155591456,2124331.5632367767,93.03534625895882,5.048150634459358,0.7335382288488984
2028-06-05,FIN01184,700463.6869493888,2816752.0081104375,756798.8388042962,3541593.893711469,32.23737912767848,2258824.5597896124,3370693.8795633046,95.97445409159944,4.708393792827608,0.7490261169823036
2028-06-06,FIN01184,882784.9300675162,3632338.5474513555,769057.2928703658,4220438.300810357,34.96978305587659,4957271.054549385,1688670.301213304,90.45328374921615,4.001324874884382,0.7233622288169916
2028-06-07,FIN01184,152106.48445902148,4308645.341967372,684819.3979698106,3877025.4015579275,56.72773877130115,3381067.1196046164,3385534.272290143,95.71130747281454,4.739163689996253,0.7422055297021118
2028-06-08,FIN01184,1091937.2858481552,3434361.091516146,789605.9547927346,2947750.6648261854,46.06252442530978,6759881.303282227,3419095.3068775195,96.7860035811679,4.757407152479118,0.7756143118071146
2028-06-09,FIN01184,9211.950648600003,1787169.4245315332,536107.6349131669,6026062.7202646285,43.656411694556475,3301395.566927759,5511194.438921645,95.37278288686598,4.220786088410982,0.7378251913251807
2028-06-10,FIN01184,1001015.0820691374,2998086.362274374,1004212.5862968456,5794096.527885096,33.39339611353171,2003195.7154283286,3259601.4544695895,91.37691914969545,4.792672940247167,0.7277487764134836
2028-06-11,FIN01184,1288014.255119765,2056048.6284344867,713087.8964164731,2284473.5117751667,31.579095799107584,2529356.8504840164,4657275.06650115,91.35523201213623,4.43805810770269,0.7770451072645523
2028-06-12,FIN01184,700859.5970049227,3246727.469855726,587256.4068685077,650482.3771374584,45.45140254259363,1175347.4567640293,2510309.364676716,93.32593376333286,4.707181363363774,0.7697393236050438
2028-06-13,FIN01184,1626903.1301212464,3101343.548591193,707228.3231868864,2225658.794654481,44.059803472377574,2998943.5481131184,1042109.8814229234,98.006008171548,4.644642921491909,0.8594201570879357
2028-06-14,FIN01184,1006405.8715955156,3320241.692489579,839376.2619350357,6002691.308332849,43.64833598250672,2151079.6636352534,3251021.1469092825,93.69982592997205,4.531729884099319,0.7914446847922131
2028-06-15,FIN01184,1231580.4545982843,4577897.824683201,585470.5128799238,2063788.543833558,33.624943421569085,3497385.729836463,3412420.3131028414,91.42940129883422,4.486675287473856,0.702557968806913
2028-06-16,FIN01184,375397.1448877838,3683358.0584538705,763536.596019326,6918460.928091468,45.08667905300741,2423561.900608358,3599471.014007346,90.73232188529587,4.592847646762959,0.6723913101194472
2028-06-17,FIN01184,525045.1138105313,3628939.6047522677,608661.2001554334,0.0,51.97222250843008,1837738.263578639,3586861.0344905327,92.66829877176228,4.657243100507587,0.7330445860963939
2028-06-18,FIN01184,921346.3850978306,940322.2076782319,682937.2085340875,5094283.820534905,54.5025037174824,5097975.298898289,2910309.174926977,96.51579235137038,4.734311730585003,0.6608533511564738
2028-06-19,FIN01184,715165.9120220408,1438596.3641762866,791698.7844910893,2875621.197727562,38.38981918900307,2558375.737796717,4378604.299518591,94.49649114925218,4.392782851818346,0.6916140309907883
2028-06-20,FIN01184,986121.753463725,2588500.0452074893,345975.8818906587,5316525.386062744,42.869447266598655,3438271.5870565865,3878670.9288054234,93.01004223199463,4.667562789689149,0.7825207704948396
2028-06-21,FIN01184,778172.0173725294,2773132.8415016606,616462.3787107031,3908610.5392911844,39.89322941392254,5801094.595644986,1460010.8158523222,95.78572499052056,4.727604068264395,0.7849788375553369
2028-06-22,FIN01184,957786.6288949549,3282855.736963896,560781.2257382165,4789099.211897044,36.067532900826635,2328683.340930768,3586131.516493013,93.23676738060738,4.330450586935867,0.7510361424320959
2028-06-23,FIN01184,809037.548686077,3270269.1043200167,917199.4522685332,2937805.9952581525,50.207876028061214,1952644.4909809625,4541194.4058146635,94.2971177827296,4.615833587010298,0.7925865935818454
2028-06-24,FIN01184,1191173.2095212322,4152673.219141571,413387.4778955381,4818508.360503951,41.06186291678698,2073699.0092115942,2903926.4169428716,88.00416237872271,4.438979229746531,0.7218718202576985
2028-06-25,FIN01184,170223.63833310246,3107580.1976057263,747551.0356672194,4395701.5554930335,34.290394683167456,3511400.387335361,4343902.33185972,98.57466588991888,5.006669692377967,0.7687954838223782
2028-06-26,FIN01184,805914.9213926981,3987669.0174510153,904904.349790064,3816608.5218137535,51.06666424811444,3586568.092983599,4025669.7957795383,96.84913938387304,4.377170173774132,0.8204189660825885
2028-06-27,FIN01184,508886.5856263152,3378069.675942401,848086.5965545918,2178555.575893385,60.786479219051955,1429832.9502391631,3465495.1844767365,95.21356168720781,3.9754678331848146,0.7515885829707385
2028-06-28,FIN01184,1021283.4420290908,3935951.5364375277,527174.3392778654,3419526.1995256273,40.82556101057694,4281498.217789009,2699766.996064217,95.50902318557769,4.148819554985748,0.7488953469128806
2028-06-29,FIN01184,651351.1958880881,3068514.5237389505,626255.4803104069,5258436.26843548,48.3986690170331,1120355.2160414602,0.0,96.84596389316607,4.687380531256471,0.8127173080022602
2028-06-30,FIN01184,866920.9542658606,4134243.347026833,831047.1141582864,6994864.949576793,52.33619762240913,4909245.735189833,5566911.753771987,95.72499269529183,5.047056821137173,0.833529700355616
2028-07-01,FIN01184,1408167.056864997,1620213.3036443063,923886.1399754684,5511623.767850097,25.333826667943633,3831797.3100714185,5027178.769777721,94.63930718912681,5.1280680159093,0.6511448133553227
2028-07-02,FIN01184,1053798.5912857477,3816296.4272003975,722148.5397480936,6634510.713232548,33.39515602358765,5323495.094919162,1775119.9739203302,97.97108747848038,4.284757388857199,0.723794841383914
2028-07-03,FIN01184,320489.56388500263,4422267.85159229,409666.75174697407,5578698.99502901,44.73976830260874,2668353.0406764606,2455428.325423646,90.16338036800408,4.952073761373659,0.7481815384145183
2028-07-04,FIN01184,234752.103426976,3224052.893567388,541392.1147286758,3537932.4411979094,43.081425691632454,2584787.369662492,1457659.4157854356,92.92456250131382,4.148524109282681,0.7849278447189739
2028-07-05,FIN01184,859787.7706474424,4127543.278261668,717615.3463503993,1768220.681320339,34.96149918067371,601116.8272829037,3321400.3007349297,98.76546467138782,4.662595737946785,0.781200934871057
2028-07-06,FIN01184,486742.17537537374,2910792.8345323987,730849.7123459561,4599996.829911448,33.0872420369971,3635710.629681371,3545005.460207444,96.87709695259942,4.669397618911712,0.7165290931425176
2028-07-07,FIN01184,1319447.9633612488,2775607.311810688,587410.1294117051,7089332.8367163865,47.164333059265886,1398583.5146524676,5981190.209859211,93.85388791316477,4.616841103376526,0.6777382091157337
2028-07-08,FIN01184,735568.6902374628,2531369.825737439,774917.894826604,7428911.761289913,61.289093884334726,1791130.331223599,4410643.421438998,96.56150850259212,4.617367809713114,0.6952571141782982
2028-07-09,FIN01184,348849.8810374628,2079292.0412626397,500389.28142082563,3465512.412188992,54.11295386467112,4784889.45906277,5182798.066052626,94.96885882514488,5.067484246226944,0.7405651558642955
2028-07-10,FIN01184,1026208.9540905283,1354165.135286152,738183.7858973148,218762.64058652986,41.18556221017207,1115117.7947046852,5430564.584304921,91.48475915244876,4.709447676144975,0.7314023129338422
2028-07-11,FIN01184,659679.0478553468,3173478.9960828763,654694.4183232654,3857143.7602028092,37.66133295501855,2425191.099271686,3695897.0868383218,90.86849235474249,4.912842019289232,0.7673576742853948
2028-07-12,FIN01184,626943.399292116,2744276.00910798,709735.5817236595,5759012.773156784,54.25319792359859,3590237.245877885,2898355.1508696154,98.07913851803723,4.9923763826292635,0.7431138339118774
2028-07-13,FIN01184,792368.6478363047,2358845.0383840306,655764.1354761648,3076231.9064497463,51.6309923456906,723935.8703785329,4484606.952165246,97.97833584407243,4.080767608184115,0.7317033943039651
2028-07-14,FIN01184,1138193.027261273,3478335.9485833896,725839.7921106946,4708265.708997348,45.58178353714681,3702458.409380086,2719492.205386387,91.19018803211603,4.2408448950775375,0.741389622145945
2028-07-15,FIN01184,1270512.4884699136,2386345.959955614,434589.05929014285,4161675.0769763505,48.957509449860886,2445654.570095452,1559924.4285855126,94.3578016668955,4.647346069464381,0.6337442508169152
2028-07-16,FIN01184,978561.8521391533,4178948.45940646,523370.6869686884,2001074.0517219207,56.74242625475685,2203190.019213011,1258164.314446442,96.59025818012573,4.434163612770089,0.7438527705492854
2028-07-17,FIN01184,544931.6840579127,4522051.478953863,742382.3406045205,881402.1055620895,44.635870269325636,2978443.267315596,3723155.6197277326,98.51308568925553,4.425835498703906,0.7941782958831791
2028-07-18,FIN01184,495766.0711571668,4197054.966235354,572900.1887545632,2923940.1742643295,39.702270572266485,2728552.6279113195,3498739.6817083387,95.01438703693931,5.062030526157862,0.7273482579196738
2028-07-19,FIN01184,1243356.675874813,4275465.259281282,515990.1692925998,4539882.051975764,31.885784878710673,1376052.541815974,3834397.992739957,95.44137973838643,4.591348800829029,0.7441273484319957
2028-07-20,FIN01184,611864.3039382589,2266577.0277571375,673787.7251017281,6413316.305234275,53.90177166669893,4860341.403247714,3346230.706953169,99.68626800782413,3.977890512571426,0.7806429801768063
2028-07-21,FIN01184,1329685.1160903713,3611183.3442504397,636273.7940689273,5396081.0191620225,45.45957308629236,454781.0098359352,5089444.988297304,94.58208560460187,4.221699230608994,0.7861613744391689
2028-07-22,FIN01184,891496.8355392019,1867949.5713263082,670433.5530789279,4192448.5031514466,45.70501805631328,2828527.905717202,3419147.941165448,97.72412846519975,4.6960188711898585,0.8505145277644115
2028-07-23,FIN01184,347259.15062553965,1379759.8776604119,522444.6977490103,3795644.7224148447,51.339653740789856,3939450.9303748053,6174039.747814414,96.98825256898012,4.852080775180098,0.7448910991946401
2028-07-24,FIN01184,1137358.8911137832,1886839.9633802774,650157.2354103641,2830807.1486528832,42.86136277215213,3685632.393491213,4408228.472396458,92.27880138491074,4.715583739528182,0.7386799119911753
2028-07-25,FIN01184,1191579.8436105363,4300512.936905879,1470553.821245336,164308.04724987783,46.668250584145596,2453468.053396748,4516664.645129655,98.6190594970423,4.020674862376293,0.7541841924543978
2028-07-26,FIN01184,648887.1624826383,2106775.4925502664,446567.0295189369,2746724.6805206854,43.66891998143195,2557794.1564764394,2750422.3054039655,96.26110835074287,4.508013133836102,0.7452531700732299
2028-07-27,FIN01184,650614.9913550308,2227947.0804917617,790551.5587599308,5823789.758533057,40.65545961332715,1521410.7976905855,1109699.5133864013,91.94490333045971,4.653926268309566,0.7679243255693223
2028-07-28,FIN01184,1103318.3164345524,5034223.646603492,700110.4371361745,5035402.224461655,53.707971555608886,1787099.9687669585,3558956.4860950983,95.70797364132557,4.631246556198954,0.7317721928191763
2028-07-29,FIN01184,809821.320151962,943882.1730377395,819573.3929546202,5239743.894741368,49.12625969499243,2351593.9044215963,4442543.465491973,92.36358941773932,4.933066298651162,0.764877714632159
2028-07-30,FIN01184,348678.0586225508,3149106.3517731833,663176.8983580015,4489390.922545818,56.616480894724155,2363269.2537105177,3559151.188480282,90.6052386663063,4.491178698813223,0.7416136311041349
2028-07-31,FIN01184,432713.97539151175,3378552.9586220076,497698.2899317865,6153534.82819875,56.443038997488394,3050099.9069929156,4296990.907502107,94.2366342314992,4.723670223134054,0.7803080035130047
2028-08-01,FIN01184,585347.5567033272,3750020.5131048695,470116.5403427304,4132026.4404777046,37.11605224227547,5303812.957663368,3727719.289158067,93.39299367221638,4.830186646125501,0.830195783457743
2028-08-02,FIN01184,1076208.5133151268,2763170.2125681937,772020.6828867147,5624925.865812699,58.24702276697258,3859723.686454152,4150424.202578775,89.25976099194604,4.311190829897429,0.6931089837134582
2028-08-03,FIN01184,1239356.065800177,2429330.2613495956,918949.8013776852,3838447.67869168,55.967263282472466,3656998.452099208,4597365.05807103,97.38255237371536,4.211613996854623,0.7326926462501944
2028-08-04,FIN01184,844791.2880115467,3144818.165162304,573409.0946367586,1044662.0329071558,51.850124358605534,3253227.8432586743,1602357.0036371918,92.36691504180878,5.015315525809548,0.7211895540497255
2028-08-05,FIN01184,745279.6236291823,755882.1607085983,697658.3921739832,2174315.6903933245,45.654883518380814,2351782.9097126126,1723557.395994499,97.32808311764137,4.438516907226349,0.693779669645362
2028-08-06,FIN01184,1421479.816765864,4502532.1179206325,658396.745496875,3094355.5537301786,57.934418861239195,5825691.62374744,4016420.4934887355,96.02811616095178,4.049422028625703,0.8164502040918209
2028-08-07,FIN01184,1155578.7872617855,3630951.088796837,640165.9308042234,6827248.288681049,40.99102088544846,1895218.1988092845,2474895.8820143663,95.35261549602835,4.5581777745401055,0.7818886496651768
2028-08-08,FIN01184,808973.9858081146,3797306.275936823,455478.38886129844,5293876.457233851,65.87947897034458,2530810.28710431,3451457.0243505533,94.2781949718164,4.582633232109406,0.8001004367904383
2028-08-09,FIN01184,782684.8450776405,4640569.558152483,848453.0191398679,3002098.629842884,47.165714780873635,3723619.69108829,3276758.276320163,93.49197975197495,4.767436412623254,0.732278025874231
2028-08-10,FIN01184,257698.66738664242,2972011.2760705682,920987.0854109989,195089.79689432215,45.30070646437403,2772629.32441647,4465813.843461589,94.1647207177239,4.1749911964296595,0.634974601554875
2028-08-11,FIN01184,1380032.2561547882,3037250.0120195714,449260.7350775093,2943023.9966109083,35.82610017545136,3109335.4312749133,996604.2450533498,94.53534285391943,4.544043016099076,0.8006106740595723
2028-08-12,FIN01184,679163.547465143,6108023.489738679,373068.09583006654,1242516.2789018182,34.99314270785978,4282933.410201338,1490452.059698529,95.55740713103657,4.499038209624704,0.7822554589157381
2028-08-13,FIN01184,273732.8678700143,1134719.3784850552,386397.2984217925,5529984.092197314,37.84112629486696,3115342.378020106,2390374.4583168,98.54773538702285,4.319599836851044,0.691313880379217
2028-08-14,FIN01184,1514118.3437867693,3378594.351105038,438225.82562461635,3058094.1712488895,38.651161503947336,4650488.131710328,3993560.935731896,90.95923282040003,4.195276445515426,0.7469902647015927
2028-08-15,FIN01184,1519097.267747404,68879.6157601825,386543.64796456345,2950671.456067213,59.48407878744813,606242.0710926503,6401888.476722639,97.28068705203127,4.239285169447154,0.7504765872491604
2028-08-16,FIN01184,710585.6241874541,2383121.352341066,834435.8478253013,3613494.1128347376,43.212859506987776,3524037.0151397716,547439.4972299519,100.06889090533215,4.6929200391029235,0.7561197310748805
2028-08-17,FIN01184,335539.95240051794,4674958.687537514,474783.2030642502,5191603.278341641,31.61884415373583,214619.52840568032,4040110.1642931253,97.74629495454855,4.525873253179697,0.734181383274294
2028-08-18,FIN01184,1412426.8021190865,2913770.4873078875,579654.1611165318,2829101.8470041677,46.471936127377745,2171803.6207581745,3027327.4075473654,94.55436775344553,4.429067030432051,0.7509735492183343
2028-08-19,FIN01184,1551086.3740505795,3471323.0973126907,958148.2464295235,3794212.8947849204,42.64581465807638,2532396.5752924425,5141970.474795854,99.74598742157949,4.444391663910918,0.7127020586514006
2028-08-20,FIN01184,880872.1092081045,2574522.998134188,698940.0591376773,4922105.24118212,42.78007004539002,2424425.576146228,3344353.361938785,94.45053835563967,4.464124437766869,0.6868885493088155
2028-08-21,FIN01184,1321143.796433299,0.0,1143069.322239643,2375967.9153910503,37.65863882054409,618591.1978526856,5802403.894936593,95.09902817576926,4.461597275376164,0.7712235875626251
2028-08-22,FIN01184,1176779.330044949,5204183.9163406575,792182.2843682442,1991906.4173909277,56.37327366181637,1868470.7935449933,4290298.36973927,91.8777033996892,4.671002169094069,0.771203882297716
2028-08-23,FIN01184,318088.0350043808,2132356.502098468,780257.0830455476,7737034.779097165,37.83723451847551,2971348.1700114543,1825586.9144570935,92.15775417797069,4.3858612868424895,0.623481702819972
2028-08-24,FIN01184,938391.1050779548,3020157.6581245665,938319.0701011608,7789860.084850175,41.339599469542904,5567429.304408224,3250236.541597324,98.29241913550345,4.759914064553017,0.7551796543113375
2028-08-25,FIN01184,562992.336700363,1704442.3822849877,886540.7660521981,3854122.155294368,43.0203478641152,2323499.681049952,4503738.849185588,94.393098721212,4.674902116091206,0.6973487754789665
2028-08-26,FIN01184,675295.7121569532,2938647.8586092787,1203650.3020495041,6837603.427691625,52.8650526246616,0.0,4129581.153754168,94.28072325983133,4.590615197464435,0.6728481128626749
2028-08-27,FIN01184,461032.7139245473,3119446.9495623107,323205.76189869037,1840271.5405252813,41.897074632994986,3241176.8382555963,0.0,89.73636729099894,4.308618481128651,0.7637867828770585
2028-08-28,FIN01184,1086378.8589462503,3774078.6815608554,539796.3556991449,3301473.6912767505,47.905260828072336,0.0,2935611.029204586,97.194376164746,4.09766123264551,0.6795229853368816
2028-08-29,FIN01184,985431.29158222,2807423.4248656863,288478.7853624464,4647178.872346771,34.771264430678116,975966.0637106709,3347216.8786100834,93.80277795098509,4.467385147806309,0.7811196134060248
2028-08-30,FIN01184,667796.924823545,3216239.612501934,438024.0537568234,4209414.489353277,37.02603897471567,0.0,4007098.4281786196,94.32907318758448,4.6561118257060485,0.7951608472827463
2028-08-31,FIN01184,1194677.7958429581,3368218.418139722,545712.3996800842,2947370.5043058945,36.267897985101044,4789147.303423044,1613797.289759596,101.07369607279819,4.388705495592164,0.7109302719665683
2028-09-01,FIN01184,971246.206766067,2259053.49853922,168430.35886991746,2622190.3664727663,46.501982702114006,2400144.1720845336,1467435.5479352341,91.68147193136778,4.350243673804191,0.7879725410759281
2028-09-02,FIN01184,46219.19200108305,3327353.5743781575,553042.5055629592,1896027.9923491557,47.58057822319463,2526765.5217577284,1017182.9320142118,93.92345969286578,5.175230155999273,0.6969701349882544
2028-09-03,FIN01184,1016208.7882180691,7818788.61721149,1066468.627126754,5330751.532933746,23.027611389717144,4505684.943800613,1790889.2490101748,97.61532116165337,4.428435731895645,0.7781885328936812
2028-09-04,FIN01184,580255.6251890147,3351964.3073505713,349450.2363933926,3749616.3781854776,59.49182963724263,2092199.7299315096,3694539.63952701,98.221514003436,4.744536558097342,0.7855932072854139
2028-09-05,FIN01184,719997.9369081145,4626877.0691142585,483889.04156468087,1901665.074143163,51.1112535496743,1548790.9618073541,3616235.5610059584,96.26403194216238,4.43581704074254,0.7992468666006572
2028-09-06,FIN01184,1212262.9883140116,4481679.756170573,888503.0924445937,9577435.693219854,54.59002608825662,1306110.9755358396,1730831.7316941572,92.15127071698758,4.234804597063915,0.8016978053198869
2028-09-07,FIN01184,1272146.0624060768,2474311.242393164,502520.5084050895,5335251.410309313,52.24736987412997,3326895.6109669856,3110218.2190288766,94.7250759251101,4.04007197521953,0.7853945966865231
2028-09-08,FIN01184,654916.5376376461,3357277.8307647817,826081.8214059934,3610028.711862183,52.72013531925981,2640015.7351014707,3386568.2705833092,89.7558318416468,4.186359250463677,0.7777254898589889
2028-09-09,FIN01184,510502.65088186384,4851249.940498024,1054728.306301284,7756413.171384462,48.50508356354701,2827160.2047406626,3463327.236979057,96.60056603628018,4.482873576205409,0.6775346043411935
2028-09-10,FIN01184,833547.0690908952,1283796.0936953418,547543.0535498462,3506584.370919063,50.91734816189114,624002.2475209394,681527.8451504218,90.1188098431646,5.130919402593403,0.8630406552665316
2028-09-11,FIN01184,974120.6517048096,546152.2060653637,642032.2832136991,5470462.580553899,24.56685529627164,4729480.128917862,2087177.8029848672,91.30419720615424,4.593981615047402,0.7525152043592407
2028-09-12,FIN01184,608089.1107513781,3838393.6323385965,568765.0741127672,5973975.337216436,53.755226733682825,3890651.539011144,3193797.9095861455,94.16885948662882,4.2844409547002815,0.7533982445607827
2028-09-13,FIN01184,1108003.1442496881,1701885.8071908546,630686.4362974385,3840192.488331648,44.21094690981006,1145779.5442911373,0.0,100.55659855469173,4.510183765049904,0.784962597388255
2028-09-14,FIN01184,694367.6041818418,2325909.6542075663,875733.3721699778,4752993.42779165,56.87353390885089,1842364.386856608,3577103.0801521223,96.83708878207202,5.205190283734181,0.6395737042121873
2028-09-15,FIN01184,517370.52241321374,4232846.258022377,605899.0343554749,7478898.989087334,38.52635712684035,4012408.6665719375,5072244.060903322,92.9977705921845,4.983759043751966,0.7615279228301943
2028-09-16,FIN01184,678883.5934296075,1010924.5993433006,811762.0003293393,6660590.7480744235,47.39314379217316,2103321.571163741,3015718.4605681514,93.90731545524177,4.532740766615769,0.8105031889361897
2028-09-17,FIN01184,1296697.5267027486,5518760.937533827,618507.9660788926,6303937.560881637,62.04917116049326,4008814.859018857,6118870.525880594,92.63587076434739,4.149175915634448,0.7511922279799488
2028-09-18,FIN01184,1385621.8805284067,3392129.106733674,863417.1845115315,4815965.878999289,50.79506854127844,4229033.102793003,2297882.150559977,96.3704937443107,4.942978256158448,0.7480609273221008
2028-09-19,FIN01184,633085.1682336624,2817661.927241098,649735.5535130758,5794949.297149509,38.30590417254112,2237460.5918098744,2378868.2196747423,95.3185683069213,4.71747305212224,0.7536371278870951
2028-09-20,FIN01184,987467.7751900011,2534638.5226906296,796594.3111213794,5866170.246315449,51.64712274501375,2956968.677945308,2286408.4780127215,94.73989200582423,4.342422150296836,0.8261118477712687
2028-09-21,FIN01184,348952.2701376618,338386.0262537091,742274.1525292819,4382206.161507704,33.56278375567943,2975166.570331364,3377308.357484593,100.2958559292419,5.132421249725991,0.7271039759128637
2028-09-22,FIN01184,406683.33648828906,2319174.4905556715,567870.6639718667,4307176.0137088755,55.76041643580825,3594956.182502952,3600407.83459447,94.95125722828772,4.912740055002379,0.7196062662280558
2028-09-23,FIN01184,994712.0303264228,123466.81764356699,294506.633726461,2537351.274797472,56.168008401512566,1987010.0467750996,3127573.888281067,94.55755725018606,5.022562593736381,0.7667840877556913
2028-09-24,FIN01184,0.0,0.0,960741.7783884228,2248591.461631697,35.1899062710029,4086347.0287896134,1555823.2478991586,93.1845709974309,4.289958844023079,0.7359471038763252
