date,order_id,driver_id,driver_rating,delivery_status,sla_met,total_order_value,commission_revenue,unexpected_risk_cost,active_jan,active_feb,active_mar,active_current_month,active_last_month,delivery_time,delivery_cost
2028-01-27,ORD01184,DVR0818,4.490319417286602,Success,No,50487.10555256098,6037.7708195423365,0.0,0.8713254112611689,1.003355586921998,1.035364256768107,1.0,0.43643324690378543,41.913473209601555,8866.9607052513
2028-01-28,ORD01184,DVR0818,4.679706420462497,Success,No,24252.984469295992,4142.034188157183,0.0,0.9846052451324636,0.7325563970069618,1.0844503090543813,1.0,0.2637429601847527,42.51978604577675,9002.157443156128
2028-01-29,ORD01184,DVR0818,4.550796254944984,Success,No,47493.387707884234,14094.200826727212,273.7151086081597,0.9713740739345873,0.9391005483815039,0.719506096332815,1.0,0.5055515029030969,50.81140097757516,8165.791627313303
2028-01-30,ORD01184,DVR0818,4.878406622720601,Success,No,42708.605130100084,9360.9102061458,0.0,1.181295333157196,0.9313652451551218,0.8819257548729179,1.0,1.01827230487308,43.70388545348512,6930.585260898313
2028-01-31,ORD01184,DVR0818,4.881300305099398,Success,No,13414.337566711256,7302.448723530807,0.0,0.8851362395228801,0.9205783906859495,1.309498529192523,1.0,0.3724741399608312,34.94199750785046,9016.666124881614
2028-02-01,ORD01184,DVR0818,4.874901354617207,Success,No,53990.87051723116,10986.27808037553,0.0,1.1057029211564564,1.0302861710389888,1.2545582307280452,1.0,0.9259407062743233,39.12718239977893,8475.178077211618
2028-02-02,ORD01184,DVR0818,4.567738852285285,Success,No,69996.10152098504,10595.280141046189,216.44719764143343,1.0986878317990525,0.9797910318182675,0.8301045023750001,1.0,0.705099103326736,40.470241515041366,8366.927279713338
2028-02-03,ORD01184,DVR0818,4.639654944861019,Success,No,35116.66102306529,8104.736653949658,4097.400049301094,0.9953668155191283,1.011679496602895,0.9154333549483757,1.0,0.7480613575629423,37.07831792749785,8850.423692841709
2028-02-04,ORD01184,DVR0818,4.789843665655638,Success,No,45370.502532597035,13850.383038967715,0.0,1.04100981846354,1.0719947288826,1.0641836458267446,1.0,0.050169508660359186,36.595799506990915,7561.348286855576
2028-02-05,ORD01184,DVR0818,4.779460094306528,Success,No,27857.146273652397,13019.091819970352,0.0,0.6855176211695844,1.1494414608942078,1.1592862985894201,1.0,1.0165237447999298,44.176136364040445,9001.006528939408
2028-02-06,ORD01184,DVR0818,4.5672583312767365,Success,No,60496.828487548446,7978.10127769825,2516.9315457313864,1.0234568705070384,0.8726137012729015,0.9688369032473358,1.0,0.685643216565329,45.41984582205505,9560.65836192741
2028-02-07,ORD01184,DVR0818,4.589639424078385,Success,No,61235.18791179615,8094.184394347869,4228.053864844013,0.9714010118340557,0.8882324408209211,1.1279951902720309,1.0,0.3681995666644492,41.92603522574607,5437.523649752451
2028-02-08,ORD01184,DVR0818,4.873505445831125,Success,No,56636.84494994626,6243.893045670951,3134.3609374816265,1.0558593022803244,0.9939452140715748,1.0480488673365869,1.0,0.7575255833446399,45.8414050864574,7429.117922535063
2028-02-09,ORD01184,DVR0818,4.514236934387472,Success,No,48622.19920028045,11720.137989171863,3600.82361450677,0.9442350539600957,0.617166093835668,1.0343091148007075,1.0,0.10088122788698017,43.18605807635969,6494.066484344263
2028-02-10,ORD01184,DVR0818,4.463497402474255,Success,No,62270.46346684993,13285.872994667781,3195.7047884323665,0.8938933341660996,1.2079247069082382,1.0661879145720592,1.0,0.8481327042094825,43.19383468157182,8812.664148788646
2028-02-11,ORD01184,DVR0818,4.446409165467808,Success,No,52628.83887435556,9730.364444041052,765.8047814003877,0.9259858129480397,0.8698056438506984,1.169906488684578,1.0,0.7161454292512386,36.16067581992476,8650.50612840745
2028-02-12,ORD01184,DVR0818,4.6351686553689335,Success,No,52749.58993758474,5570.561952589222,1874.4869167220384,1.0648529819813193,1.066939081189461,0.784515814215337,1.0,0.6293002845210712,41.681012235276995,8404.985770950516
2028-02-13,ORD01184,DVR0818,4.7229989793863805,Success,No,50248.99447824846,8663.2611079544,3397.9120772123542,0.6486664528936708,0.7718766516379676,1.0475842528111305,1.0,0.9375785827006422,48.45564865461864,5724.7135898096985
2028-02-14,ORD01184,DVR0818,4.899068163342264,Success,No,53386.47555861289,8588.836717661645,0.0,0.9066487951345745,1.2295960427791934,0.7600587830814459,1.0,1.0740533192232746,49.96211779848255,8399.8414827477
2028-02-15,ORD01184,DVR0818,4.537929283479492,Success,No,59427.06005279511,11564.569875635969,1213.5284132925885,1.0832258705323807,1.0677272331297343,1.0532618032512902,1.0,0.016647764390914643,40.47137956507014,6724.4217424150775
2028-02-16,ORD01184,DVR0818,5.06785113099128,Success,No,53559.61202266076,10393.491433282348,0.0,0.8495040570603207,0.9059508038185303,0.8199788463721243,1.0,0.6273237711427995,43.94883851855581,9030.920768048512
2028-02-17,ORD01184,DVR0818,5.048175136784099,Success,No,38285.73895558347,10267.087402462665,1610.427505915227,0.9286093468779834,1.0358576377093187,0.7269562167190968,1.0,0.22822302332351585,44.36618205567835,6931.771033095388
2028-02-18,ORD01184,DVR0818,4.333084032408684,Success,No,48860.79877363636,10896.300398432362,4340.4195121993625,0.8553743972908443,0.7130466289993387,0.941267090837809,1.0,0.7581605778383098,48.79178148042569,7233.301697938832
2028-02-19,ORD01184,DVR0818,4.6000168710185525,Success,No,57861.93369082103,12264.448592146373,0.0,1.1027192903436167,0.903854792186258,0.9300207497156512,1.0,0.07758610177425651,47.13003143532422,7302.83644970889
2028-02-20,ORD01184,DVR0818,4.4104658967566035,Success,No,50251.33650891265,9724.007527652411,0.0,1.133248396039081,1.0143376765135377,1.1474573195680913,1.0,0.4854014064779859,42.65489097902919,6980.504820388506
2028-02-21,ORD01184,DVR0818,4.366346443682713,Success,No,46273.106279004,15216.766298519746,2726.7640400735795,0.8893291067356631,0.8100288369508981,1.0211132856232066,1.0,1.5774219884180707,49.56655396858682,7385.773494231367
2028-02-22,ORD01184,DVR0818,4.514893950341119,Success,No,53978.36291324535,12310.26786849498,535.9639583859928,0.6642726193723261,0.9859708775755497,0.8632442301729595,1.0,0.5194778643691864,47.46225822829821,8698.46567976511
2028-02-23,ORD01184,DVR0818,4.4499078439976225,Success,No,31151.755779853836,16085.796781415716,3407.838974164133,1.0973811955494834,1.0480731721742784,1.2658815858075205,1.0,0.48329933470882647,50.15896573629594,9503.341117210864
2028-02-24,ORD01184,DVR0818,4.699037261660077,Success,No,56954.82581107741,12471.457171653334,2288.198200525631,0.8546622369614056,0.7264325308608164,0.8783612204536064,1.0,0.7691859556398221,50.40349273327837,8832.925765577547
2028-02-25,ORD01184,DVR0818,4.8081713617595385,Success,No,60336.87761246823,7789.068261319815,1958.5995352937896,1.000196142283328,1.2397938082079694,1.1983867658193232,1.0,0.24333310516945295,45.177996425338925,6805.753509191146
2028-02-26,ORD01184,DVR0818,4.877284712320791,Success,No,38298.39247198327,8520.591799709335,3924.7987974665657,0.914933969518014,0.8750362977851003,0.8046813488220235,1.0,0.9456344472049485,47.77555557230172,6863.655135239397
2028-02-27,ORD01184,DVR0818,4.734473237845382,Success,No,50700.06446417063,11418.612145425743,0.0,0.9767097567217694,1.332260764983841,0.8648955754711322,1.0,0.0,33.12906882520721,9663.207238011173
2028-02-28,ORD01184,DVR0818,4.731590674278162,Success,No,67160.83405709347,13117.826013611626,0.0,1.1394968455153875,1.0600634076216644,1.026731563510112,1.0,1.7772202371360524,48.406404979420635,9123.685235658735
2028-02-29,ORD01184,DVR0818,4.457269772243546,Success,No,48202.38510936586,11443.080336485462,0.0,0.8916108669563931,1.2146561253814523,1.1073751674333832,1.0,0.9424785319761186,46.901893002311674,8825.363112668643
2028-03-01,ORD01184,DVR0818,4.834321149434211,Success,No,51065.98861918501,9762.105229056442,0.0,1.157883567872793,1.056084320208803,0.8702793795551621,1.0,0.32288777189676915,48.54184796828492,6757.480458937015
2028-03-02,ORD01184,DVR0818,4.931990563371169,Success,No,44013.715302781886,7379.478859376088,2805.6870868496726,1.0922146837086137,1.0132777210906785,1.1021169250476146,1.0,0.012962481324853337,49.78577952600651,8223.907349226763
2028-03-03,ORD01184,DVR0818,4.321062900284043,Success,No,61763.04591088228,5818.2937026143245,5058.616964886226,0.7886510940969805,1.195850243623342,0.9858188623928548,1.0,0.1719155272558135,34.85602564703066,4481.738605466964
2028-03-04,ORD01184,DVR0818,4.846011334803414,Success,No,57403.89767277888,10701.30516054045,0.0,1.1134601058804725,1.4082736139810068,0.7439959907690609,1.0,0.47160311187628956,50.3135839652704,7959.516392388811
2028-03-05,ORD01184,DVR0818,4.669125511088009,Success,No,47860.258549900136,14928.15151279901,5312.776858678394,1.0623402020549775,0.9599710044399448,0.902195351414102,1.0,0.4135751799754954,49.84749074170265,7772.19517354781
2028-03-06,ORD01184,DVR0818,4.753118403547779,Success,No,44103.568269266325,8018.58198521518,0.0,1.0670374614586269,0.8151272935082129,0.928849826438943,1.0,0.0,46.03815157727677,7587.050534896916
2028-03-07,ORD01184,DVR0818,5.026665107705095,Success,No,44513.118017772686,10241.144646703207,0.0,1.0840043275499667,0.8407086634868493,1.1862121315670737,1.0,0.7696466091730637,45.71774840642642,7797.367863612725
2028-03-08,ORD01184,DVR0818,4.799331388451462,Success,No,62936.72889113098,12380.8116266834,0.0,0.889599618665164,0.9811547084441091,1.1282140899106676,1.0,0.515066835252931,47.83106685575639,7157.025163427714
2028-03-09,ORD01184,DVR0818,4.443857952762097,Success,No,47455.72570925467,8021.159745802683,0.0,1.230955829999759,0.8655231324237691,0.9093103762152317,1.0,0.6507223663410606,49.26596579921391,6888.6297089480295
2028-03-10,ORD01184,DVR0818,4.636735165092089,Success,No,61462.959549612475,8325.444010723586,3416.9549339334512,0.8525306554024039,1.0683677564265772,0.9677891124815872,1.0,1.1098270413742035,52.066188796182,8688.50896529732
2028-03-11,ORD01184,DVR0818,4.7994157020296555,Success,No,35840.5153193712,10766.732831348936,1768.6872051156172,0.9909352378050793,1.0731264031856347,1.1205276125123578,1.0,0.950826317313187,46.04911573047399,5987.837408230405
2028-03-12,ORD01184,DVR0818,4.788677846898991,Success,No,54123.34278259482,10043.371765029582,2504.261692848418,1.0571249594099936,1.0585527361051763,1.1194358478471198,1.0,0.8604211888905382,48.999134027144066,7220.073610823619
2028-03-13,ORD01184,DVR0818,4.526973682162845,Success,No,54991.193102990015,15148.419624726825,0.0,0.7066686807689853,1.0029535208917348,0.9332533212077707,1.0,0.3060306175203623,39.798264558486665,9751.170922260355
2028-03-14,ORD01184,DVR0818,4.798457938505138,Success,No,59886.39462774013,9478.095118921932,0.0,1.044366994140972,1.1153872457938585,1.0878067335634527,1.0,0.7779513896816856,51.251894200271934,8238.167496306596
2028-03-15,ORD01184,DVR0818,4.366870959237382,Success,No,60635.06832449192,10286.44453505656,1631.069442261254,1.092764270535162,1.0222827099543617,1.0701268075908783,1.0,0.42650633626919165,39.2516504245193,7904.8319697739435
2028-03-16,ORD01184,DVR0818,4.605622181982371,Success,No,35470.69753203313,7675.878023275332,0.0,1.0210074162519713,0.7927082506142366,0.9891515222873195,1.0,0.35795745001890017,52.10110841707918,9171.56689770067
2028-03-17,ORD01184,DVR0818,4.1232861522091095,Success,No,60005.96166551352,9264.797903046292,4649.225106037487,0.8379399823797131,0.9186025439562326,0.7322172259421404,1.0,0.18524742490578971,42.224497039352755,8524.000961264046
2028-03-18,ORD01184,DVR0818,4.497216678071858,Success,No,42156.26647960073,10441.584346651884,2272.8559399739715,0.8645868020222139,0.9996501793331348,0.9805444768380485,1.0,0.2554459847779448,49.86576675050577,7789.8662814831
2028-03-19,ORD01184,DVR0818,4.757782772499603,Success,No,37114.31382743745,9665.035037867478,580.4398708021139,0.9394774950796416,1.190601798956339,0.7791750382293123,1.0,0.33197283567155383,47.6023673027803,8207.637008991413
2028-03-20,ORD01184,DVR0818,4.259268671937654,Success,No,65577.48145762336,7996.36470531429,454.30230649119073,0.885859554545848,0.71185299891381,0.7306668899555929,1.0,1.6263341990902669,48.104036826156744,10427.657011328743
2028-03-21,ORD01184,DVR0818,4.812979516394671,Success,No,46651.98798552641,8689.618388403183,1431.3593968332887,1.0501855517955943,1.0217984546447436,0.8528172132245113,1.0,0.408192036880922,45.25434391120399,5297.853793089582
2028-03-22,ORD01184,DVR0818,4.606496183181272,Success,No,39813.99062289724,10541.420800229806,2332.643486025455,1.494743299991725,0.9450193742210325,0.912903798680249,1.0,0.6721369323698736,38.132526883710945,7060.795533645717
2028-03-23,ORD01184,DVR0818,4.5667946277919915,Success,No,53408.46860437309,12762.168321522871,0.0,1.0979006812995808,0.8400914280485392,1.0298120649471794,1.0,0.8055271708549521,50.04726788701091,7829.574533653814
2028-03-24,ORD01184,DVR0818,4.560500280812026,Success,No,27060.877902060565,10754.728969306148,852.1723025573822,0.9010225913946848,0.9255903747943873,0.840869715772272,1.0,0.0,41.99319329440659,6539.199365184375
2028-03-25,ORD01184,DVR0818,4.800550628171007,Success,No,65383.54252867187,8333.138783781807,7180.153361682717,0.7420892858544156,0.8158850952964003,1.1072018883655903,1.0,0.0,47.588247909402845,8210.054654794056
2028-03-26,ORD01184,DVR0818,4.571018440360892,Success,No,43932.798772065566,11252.037921914301,8269.310928436495,1.0503149892346182,0.871329650478897,0.862580995785271,1.0,0.0,55.24951654765605,7992.3786086047485
2028-03-27,ORD01184,DVR0818,4.670905237369734,Success,No,40439.894760396055,13793.049730474306,5050.671119936002,0.8390036021327313,1.1149497559057089,0.884088236815146,1.0,0.587322723013308,50.38803361784688,5618.642732929524
2028-03-28,ORD01184,DVR0818,4.5688266544654095,Success,No,49895.22743882885,8271.621629972788,0.0,1.049166631663293,1.0650533345353077,0.9576796700737822,1.0,0.2805364917708569,46.96924185917186,6073.263082734863
2028-03-29,ORD01184,DVR0818,4.762122940193313,Success,No,52946.73560264841,11155.746096528714,8.627075637680832,1.0050506957066017,0.9777119188975054,1.034271349093317,1.0,0.7025125318820846,51.58011219300428,6862.557286103225
2028-03-30,ORD01184,DVR0818,4.4560406741753695,Success,No,39722.43553312505,10505.05476890974,3575.9451473465056,1.259862967223383,0.9405935067495191,0.7822889139317752,1.0,0.6617270237212253,41.68393315290849,8816.494911389145
2028-03-31,ORD01184,DVR0818,4.502254810715735,Success,No,49431.20557925182,9248.630284231114,0.0,0.81441251558323,1.0488126539223548,0.8493070799913839,1.0,0.8048587389290924,39.172843495021475,8247.455718035955
2028-04-01,ORD01184,DVR0818,4.550601325459645,Success,No,51797.81691243482,8138.186692492736,0.0,1.2045110933629395,1.0422517529116528,0.9814088125798203,1.0,0.8335810917912122,39.099557353270924,8621.560259557296
2028-04-02,ORD01184,DVR0818,4.68329343268164,Success,No,60217.580539970615,12309.20221447287,0.0,0.7770376679830107,0.9673269045701847,1.10416451696234,1.0,0.0,46.087957462891644,7161.576721733351
2028-04-03,ORD01184,DVR0818,4.837178047586536,Success,No,46497.133663054614,6924.009567405896,6809.884896671551,1.1148444307221972,0.9981281411950099,1.0256519480891704,1.0,1.289673423909828,43.75290935128894,8175.0399003652265
2028-04-04,ORD01184,DVR0818,4.523259091349262,Success,No,53649.27199148545,8443.224152232457,0.0,1.0805454971177697,1.0390218024847722,0.8921764856365737,1.0,0.5393345519464341,35.524531480868355,5000.920797650425
2028-04-05,ORD01184,DVR0818,4.916544968393442,Success,No,47969.43872615932,6674.269664929617,0.0,0.667100715292378,0.8613731436840035,0.7009703354075533,1.0,0.25433033568728314,45.0507687650879,9416.06566471176
2028-04-06,ORD01184,DVR0818,4.654776656431643,Success,No,55146.17462006636,8530.169288199886,0.0,0.8643276922461046,0.8709285646488958,0.9787828581344789,1.0,0.5254413438431076,48.36344103215319,10467.875578286305
2028-04-07,ORD01184,DVR0818,4.928014375867565,Success,No,58440.20586710498,7651.186918775436,7470.491712710585,0.9909148185804191,0.7829304737985096,1.1131258383970721,1.0,0.0,56.53226703842554,7241.3702431712445
2028-04-08,ORD01184,DVR0818,4.938766937470481,Success,No,49417.46254326369,13882.767073217,648.7308267957872,0.8673940615903586,0.9895929580571335,0.7551466707210166,1.0,1.6034850514532573,42.648938699226335,7751.698929772204
2028-04-09,ORD01184,DVR0818,4.775446533135225,Success,No,45751.7967479411,7945.889511393668,0.0,1.105468441243911,0.9865639370601432,1.0750802669381112,1.0,0.0,49.314199998499326,7190.546916018967
2028-04-10,ORD01184,DVR0818,4.658607423041604,Success,No,20811.59289977052,8582.141890899704,0.0,1.0756732638258275,1.272868262994268,0.8849683270983659,1.0,0.326055450606505,38.437599937916055,7386.021836344098
2028-04-11,ORD01184,DVR0818,4.493976444933329,Success,No,69799.2531004571,7429.284773450967,0.0,1.1579244864735543,1.0041976201270748,1.0574453302626448,1.0,0.09866505637544043,48.42107750278838,8029.235610922167
2028-04-12,ORD01184,DVR0818,4.821461828822963,Success,No,49933.74088980762,14644.15549001141,0.0,0.9553379319657205,0.9050395555126189,1.2265151028189258,1.0,0.39867883020677586,44.189584123284675,7663.988259291182
2028-04-13,ORD01184,DVR0818,4.586242872890656,Success,No,51252.85798160473,13998.831592517894,0.0,0.9410337161131997,0.6588206615135065,0.8092019783763903,1.0,0.0,44.5629629908854,9766.26593475332
2028-04-14,ORD01184,DVR0818,4.909251644431946,Success,No,55169.07044528345,8043.467094434223,835.9679781650127,0.9480578827060252,0.9338071659476131,1.1312256022708815,1.0,0.5509439068264689,37.63727196427988,6892.204599007694
2028-04-15,ORD01184,DVR0818,4.4988575785012515,Success,No,69884.21597269675,11878.710901539132,0.0,0.9913368633401681,0.9308026957714157,0.690855651717963,1.0,0.1332015250830239,47.26208227751163,8753.406123236035
2028-04-16,ORD01184,DVR0818,4.773486529222862,Success,No,62097.530098664574,8037.609396883767,0.0,0.918207694547963,1.0591087947747755,1.0165966829981932,1.0,0.7495449559192395,38.23963998769795,6368.993994812534
2028-04-17,ORD01184,DVR0818,4.859020466827222,Success,No,35976.3838927068,12757.969567226364,1457.8152880428336,1.225217690081625,0.9850318172248683,0.9831729812319708,1.0,0.9109676378008377,41.93673339478323,8038.993648986776
2028-04-18,ORD01184,DVR0818,4.563449821849514,Success,No,58539.897785808666,6201.326453955775,3561.004486749278,0.9915691092250651,0.9457728800853198,0.79927016896493,1.0,0.358680795284015,48.27736721355299,8823.405528923517
2028-04-19,ORD01184,DVR0818,4.66675776557834,Success,No,48339.16180238669,10832.322937643228,1453.0442596076912,0.9959102530695835,1.2051378836715378,1.1494008391937132,1.0,0.13640239833306422,43.421927605052375,8679.45600506923
2028-04-20,ORD01184,DVR0818,4.38443211492568,Success,No,55047.61652882461,14465.233308797297,288.6429547958751,1.001374061050358,1.0684557435970155,0.906918416430626,1.0,0.0594291706484813,40.072380468202375,9273.96843111962
2028-04-21,ORD01184,DVR0818,4.8506824039734475,Success,No,49944.28103083514,12876.24037032286,2891.42059905313,0.9695476578870265,1.0774437532891437,0.8719589637457624,1.0,0.8341384216848942,45.60686948857631,9530.970765300815
2028-04-22,ORD01184,DVR0818,4.6639406731187565,Success,No,42621.43805400706,9866.755845184065,1118.1247475976415,1.1332972811271735,0.7632067102098918,1.206621327756325,1.0,0.7077323215090291,37.483635965232644,8903.133226116644
2028-04-23,ORD01184,DVR0818,4.866836591923143,Success,No,75455.8074158454,13061.286694705626,3612.8040250625463,0.9676906329080087,0.8964857006608928,1.1030112110318873,1.0,0.20957964168739462,56.99898540380958,6708.551127353876
2028-04-24,ORD01184,DVR0818,4.587749737227836,Success,No,49322.6210376964,10504.711168510014,0.0,0.7499316843932201,0.9841668864235996,1.0130047710568686,1.0,0.9175781192494986,41.030550849917155,6724.088626898951
2028-04-25,ORD01184,DVR0818,4.9939744481073856,Success,No,49555.130920384065,10562.103816315514,0.0,1.2870339778407938,1.094183593283694,1.137248868165411,1.0,0.26267287386737187,53.44272634670344,8162.600049095291
2028-04-26,ORD01184,DVR0818,4.47846743535426,Success,No,39784.24430345247,11455.07253759932,2595.3687892631915,1.1014029149551194,0.8104100299233115,0.9125273006578118,1.0,0.7510693925787534,39.414422820564646,6455.63911464243
2028-04-27,ORD01184,DVR0818,4.852542088548884,Success,No,34658.47508293849,13495.161901692974,596.3387133802211,0.8860893782362413,1.017506962374961,0.8983276404926248,1.0,1.0931360262445113,45.09851962445269,8419.995632905948
2028-04-28,ORD01184,DVR0818,4.557307547316442,Success,No,58014.03849928808,9458.760156646598,3397.31321246056,0.9478168976633012,0.9549950118582017,0.9748236558260859,1.0,0.14093332260210145,49.70355649119015,8836.507783144942
2028-04-29,ORD01184,DVR0818,4.494613839878001,Success,No,56474.34037917755,13633.022891570407,6543.755270854475,0.8495961246308459,0.6224939370045126,0.9110498891457924,1.0,0.6798119764028371,48.17046866942135,8836.629591347904
2028-04-30,ORD01184,DVR0818,4.599331487726961,Success,No,12571.237848055775,12808.993539539439,0.0,0.986232967247051,1.0943259510671304,1.1545702996488303,1.0,0.834063915685647,37.94096984672373,8469.179498784933
2028-05-01,ORD01184,DVR0818,4.883892576661997,Success,No,45598.129369586066,10234.943821640692,602.1141613133678,1.1189762807685415,0.8759223552925801,0.828761605399212,1.0,1.1786433881018166,52.29729712537524,8108.236616098376
2028-05-02,ORD01184,DVR0818,4.664113964681568,Success,No,45838.622572394495,13660.42392125625,0.0,0.8422450534512638,0.8215725599371155,1.030548233611096,1.0,0.3757729897563163,48.180118567084534,7459.222774343268
2028-05-03,ORD01184,DVR0818,4.956274178591047,Success,No,63710.43049890213,13354.5887845186,0.0,1.111756445767888,0.9805834680407607,0.8044302912319774,1.0,0.7557503269793806,31.429273524617354,7923.93285975539
2028-05-04,ORD01184,DVR0818,4.213898429128942,Success,No,22805.575788752303,6315.0961342753335,3652.7437913917474,0.8905938302583718,0.9393136731024607,1.0152469066099157,1.0,0.7153061168715609,52.908009218170605,6899.513732829583
2028-05-05,ORD01184,DVR0818,4.649932028487623,Success,No,38741.389852052576,10823.02034206125,0.0,1.0230564879887758,1.12118077717839,1.2687942732680912,1.0,0.8808906795295692,44.10558015813013,8023.99775884172
2028-05-06,ORD01184,DVR0818,4.91239066185744,Success,No,60441.10582230008,8217.26734840561,0.0,0.9822049998374393,1.0072861466562206,0.7143430818207184,1.0,0.9015136037049982,44.65699362772412,8911.679482470723
2028-05-07,ORD01184,DVR0818,4.360698466293392,Success,No,65121.95967224677,6523.223240128997,2331.3176561213454,0.9686468383379786,0.9082559289556162,0.7798980733906082,1.0,0.7787263637994868,42.518376957084925,8784.699424904436
2028-05-08,ORD01184,DVR0818,4.6720806749103,Success,No,58939.77733137753,13425.79895351288,5991.045830491727,1.1091343032799739,1.274726874008068,1.007501973431891,1.0,1.1373516787756315,44.272546700894004,7076.922828863015
2028-05-09,ORD01184,DVR0818,4.77874048916352,Success,No,49512.328157350705,10086.22736684373,2662.3748647248585,0.9110338404154217,0.7987367284568085,1.1042026334604949,1.0,0.662234985041456,41.03051728521609,8089.210609082186
2028-05-10,ORD01184,DVR0818,4.666556148492597,Success,No,43752.43265944206,7696.416027026461,0.0,0.5986701265545,1.0806734862743363,0.7929672583045875,1.0,1.0133285130425143,38.75436735377874,8966.930338426388
2028-05-11,ORD01184,DVR0818,4.640029217677092,Success,No,44376.7620262549,5862.271845489706,549.0158899109199,0.8686831104048077,0.9434158131752685,1.133367167223912,1.0,1.0363056083512587,48.53069774450989,8323.221865363232
2028-05-12,ORD01184,DVR0818,4.81450944613887,Success,No,66993.28653320463,11634.341311838381,2842.6341769508285,1.0969379598839595,0.9565896101226704,0.9044006438322426,1.0,1.105143506666037,50.1104912332372,8483.767958291613
2028-05-13,ORD01184,DVR0818,4.997518210647329,Success,No,73676.93721554754,8750.68958768073,0.0,1.1889252379867243,0.9481110297490515,1.0921841383363153,1.0,0.2672791678530899,43.12542437837341,7995.801619125741
2028-05-14,ORD01184,DVR0818,4.35419285676766,Success,No,66501.10045009572,5834.304556418956,0.0,0.9796796642056138,0.6126065922397567,0.9675160666866794,1.0,0.3168129402227695,48.673583399559035,7840.644899207084
2028-05-15,ORD01184,DVR0818,4.8710343481624605,Success,No,43358.11592575386,8609.224780568795,587.5574981555535,0.7143363212552789,0.8200875193463562,0.8798307634785478,1.0,0.6954804253793591,42.41565331124375,7400.582441187171
2028-05-16,ORD01184,DVR0818,4.622290423843446,Success,No,51089.556829161964,11403.771357658912,228.19471181827203,1.258244517467127,1.0750697652419867,0.9638452742410525,1.0,1.2243447675176802,45.68425084293988,8769.60154055883
2028-05-17,ORD01184,DVR0818,4.792240067507034,Success,No,53794.79308393851,9412.881267138995,5468.775483678811,1.0338427072459215,0.8693579672730265,0.8797728864155553,1.0,1.2816756101692701,40.68011351133615,7222.466963794218
2028-05-18,ORD01184,DVR0818,4.65554835655847,Success,No,51047.63895470717,10285.287274924909,0.0,1.1135759671459864,1.0836170267534297,0.8669978684210853,1.0,0.0,42.70638443041696,8772.6654322284
2028-05-19,ORD01184,DVR0818,4.9181032614765074,Success,No,39222.24587626989,11457.677716714652,0.0,1.00011345599622,0.7777560536979422,0.8043230907389024,1.0,1.0518079898914732,48.735196845138184,5598.090611566451
2028-05-20,ORD01184,DVR0818,4.515988502384868,Success,No,64157.63781742022,9526.621135458328,0.0,1.0021799601156798,1.1185522405838806,1.0250433417442917,1.0,0.0,37.60971531420418,10260.02845325231
2028-05-21,ORD01184,DVR0818,4.204120801985934,Success,No,39716.365642076074,12305.838117529769,0.0,0.9726178713136387,0.9155519524757393,1.0610425702971689,1.0,0.29563841596390245,39.35304384592766,8517.226444398397
2028-05-22,ORD01184,DVR0818,4.593486272114388,Success,No,51333.114359807274,8865.994577489635,5779.599030522253,1.1504128786932475,1.196493208304973,0.8358541653689995,1.0,1.1026476483204224,50.25148323345373,9879.313180901141
2028-05-23,ORD01184,DVR0818,4.506510009729623,Success,No,53046.7627749867,10811.697813405654,1380.8932611796702,0.9320181853054504,0.8620040158348171,1.0773624496659893,1.0,0.0,42.11444377298475,8414.603571407422
2028-05-24,ORD01184,DVR0818,4.7881245060935615,Success,No,49341.1348109413,9773.189595494052,1088.2104859510075,0.9031516341234561,0.7022850043499548,1.1065903557288792,1.0,1.454093515455416,44.15725737683532,8513.134439103082
2028-05-25,ORD01184,DVR0818,4.43540219475416,Success,No,35320.015379617325,10286.37552077123,3805.937005775596,1.0898199165102822,1.0768807335331247,1.1570975223389657,1.0,0.43706743141360216,47.87651458547232,9382.508556955429
2028-05-26,ORD01184,DVR0818,4.669620107640702,Success,No,51950.45682773056,13440.966179507483,661.1267751318849,1.2491609676351283,1.030854089091661,1.0370526805893336,1.0,0.0,46.00286530860743,8609.448142448375
2028-05-27,ORD01184,DVR0818,4.343468082395733,Success,No,45144.82089360233,14328.60109560463,0.0,1.0427790943303488,1.1382760934015028,0.9892934759254935,1.0,0.5686799610114309,46.344709251469396,8765.244541667516
2028-05-28,ORD01184,DVR0818,4.812169822222188,Success,No,63835.77086782264,9866.08512842373,0.0,0.9036453754873321,0.9655186786526265,1.0549844851058694,1.0,0.9202318579823385,35.20298593087418,8005.031392695317
2028-05-29,ORD01184,DVR0818,4.75627245133582,Success,No,42961.5600161306,10176.349356281493,4016.739130405736,0.8999221996157344,0.9862810429658705,1.109054297763796,1.0,0.3845608022425254,45.627492583918894,8841.849654731372
2028-05-30,ORD01184,DVR0818,4.529175315088888,Success,No,61519.203925648675,11371.61135535659,0.0,0.9536647263637915,1.1065084464034953,0.6673962471528687,1.0,0.7467481423484043,42.720677169462604,8004.775264413205
2028-05-31,ORD01184,DVR0818,4.33840970218176,Success,No,47554.92743229053,11096.554179038958,0.0,0.8300458246581995,1.1965480879284245,0.9285811673094653,1.0,0.5864470043725555,45.58418332153938,7788.6045876557
2028-06-01,ORD01184,DVR0818,4.53474698500326,Success,No,36451.79120188482,11040.15942698209,0.0,0.8759213342464583,0.9986252184308437,0.9837167974927787,1.0,0.9025409272167062,44.784141735664754,8383.682995625406
