date,campaign_id,marketing_spend,new_customers,revenue_attributed,budgeted_spend,actual_spend,brand_awareness_index,lead_quality_score,leads,conversions,conversion_rate
2028-03-27,CMP01184,1278779.387751348,45.56818901544021,3673447.384765174,744130.9215097752,1491983.892477256,70.64953872273179,9.279720813028682,76.0440317911628,26.43354240575666,17.290294461606003
2028-03-28,CMP01184,1408941.8872104683,45.37024930275712,6768350.687922327,1179390.011569294,892081.1335242335,53.08994586131119,9.499107171379148,252.64339352421248,25.63226742793191,18.198712188609935
2028-03-29,CMP01184,1782199.9970984769,111.7895880132612,7595773.434305785,2246123.7800451326,1621764.499646287,85.52649168794997,8.139699799282853,158.88519902789636,42.62242344804018,17.73789136730805
2028-03-30,CMP01184,2100753.01267814,56.135489897341735,6101701.249486632,2460991.7204062035,1674300.3109953315,85.80846700204543,8.129802454978124,194.2077497885963,23.90891072250094,12.872366471455887
2028-03-31,CMP01184,1369471.3185312878,53.98515392492253,7320991.283981489,1553919.9153490316,987768.7422599384,64.48350983622629,7.191855677463149,205.68145684621703,66.1464467523428,24.323249483869997
2028-04-01,CMP01184,1987700.6612038552,45.6593722775934,3632350.716888031,2034779.1871307236,1366824.3359445368,47.56812005322581,6.260486539311531,179.23777745789212,45.20521051606232,22.425006506140253
2028-04-02,CMP01184,434037.0354656833,97.9065393391602,5436373.485008271,1262431.190412373,874058.0104423739,73.14596051713683,10.08619816179846,222.65207700264227,59.477956656443936,21.146862749038547
2028-04-03,CMP01184,1560079.2214803607,8.719326623783722,3823653.0764429094,1633180.5981416642,801939.7290416278,71.99231504917924,8.259040562222397,257.0155606239829,24.08835630243135,20.141092828573285
2028-04-04,CMP01184,1004319.2398541007,112.72536045747248,6155308.697247487,1835442.2804929512,1179982.2148230502,88.75255691007261,7.227992192748193,54.491485785872015,48.7947066230682,16.450457446217186
2028-04-05,CMP01184,772944.3944891723,57.25332229229864,3535767.815442144,1467175.828909767,1662606.0303371833,73.10499405065053,6.779335114240563,176.54615745175266,28.70099787009029,22.305094803710222
2028-04-06,CMP01184,602821.2816504067,42.400229555968025,4880066.531624839,1385839.3941854178,991119.1761900828,57.25668822975882,8.491631444311482,144.58100420024712,19.189096268362725,22.042612393068733
2028-04-07,CMP01184,1094032.5090192282,66.61479135248754,4181400.4045763905,1641827.8862960115,1758677.843032312,87.8344608458824,7.949078674362418,145.78715466211128,58.246368729902414,20.520103444737405
2028-04-08,CMP01184,1079276.8737415168,42.80530787908839,7494940.567877699,1911303.3778315403,755333.2591739828,92.9754813493336,8.054177164883214,139.05533792134074,60.971097860042285,7.72733104988296
2028-04-09,CMP01184,1333875.814746691,35.85003691977734,7587058.536757638,552302.9674326812,1057570.0121960023,74.79715746054269,5.709780519427149,139.60175502151003,19.00662600348209,6.801696455007733
2028-04-10,CMP01184,773119.0927314556,57.60316947254205,4366507.641504212,1839048.8398584817,1495864.3374396765,72.67403404785901,6.4649772145533255,335.45790435502306,27.433264733293665,21.05446971368125
2028-04-11,CMP01184,1273659.027730066,35.4248231223976,4220467.9823419545,1421241.6473607293,1662948.2370652596,89.08420253267377,9.74937726274327,187.22031799169167,21.187333641541876,21.11246656014014
2028-04-12,CMP01184,1060213.8044307483,70.11483149865806,7049286.680399819,1134495.9302738244,472358.51640284294,77.15179052590152,8.756707508628145,122.54050286295006,31.56852272191357,14.504903209192388
2028-04-13,CMP01184,1321206.883895107,28.98288492620067,4746249.693034695,506972.3947111168,526395.3174426879,81.62176103717945,10.565732121825455,174.11700370353287,41.391219058906394,15.53658659749742
2028-04-14,CMP01184,1253466.5111631018,40.9211272360173,5176082.376748983,1296966.7773182886,899473.73045982,72.84846018907767,8.58411459980125,163.6531751237393,64.850688780102,24.44580744846433
2028-04-15,CMP01184,2020924.8112089816,75.27998089782922,4023531.231726068,633333.4172030312,1970312.0901615876,40.95749203494281,9.840268807156106,181.0479674691749,40.34319291200615,23.301395537297616
2028-04-16,CMP01184,1436100.8435634065,79.91343307008981,5881352.167672938,1370127.1350233848,1423323.486686482,49.19544095999069,7.818331329541314,183.3543602830719,63.97283644036302,16.63968671564343
2028-04-17,CMP01184,1196157.8304211514,82.66614964638651,2414288.4876148277,854562.3107621958,1117929.6293254765,74.64571321234388,6.524082392101497,79.17020873535162,41.08854217505803,33.847169867653434
2028-04-18,CMP01184,1343964.6403078784,42.71221354652042,4541908.767162786,1840890.48808637,1436913.954694215,86.36113235199929,7.824342012242468,100.56440594252032,24.265408382547218,27.735592709665443
2028-04-19,CMP01184,1397878.1803660607,68.95552906253116,7755886.130748712,1401086.3341029468,1490858.5689712265,90.1288125470032,8.107524597538289,207.93586395444044,23.8733000439669,14.189021066787788
2028-04-20,CMP01184,1195748.9480786135,20.156619466964425,5733225.615744216,1504279.4341023243,1491674.6079760124,76.54527849535748,10.319764870518672,74.02088115188836,37.85625350218134,21.952769614158793
2028-04-21,CMP01184,1610369.7142298936,14.702540876146957,6161668.192229872,961592.7583852422,1155087.1481564282,67.40996182258954,10.545866486582128,246.62102902817884,37.4833988382629,13.068814702820582
2028-04-22,CMP01184,1051473.3522351435,35.2988141235017,4935877.39833143,1698699.079412736,675383.0391865001,110.44623635569792,7.556051056849643,103.53460090103717,47.80322891340669,8.855795572091191
2028-04-23,CMP01184,475557.2298486971,68.2369989051646,4831582.115939323,1629689.7452260004,1315819.4904571057,87.57872680706224,8.246203567393293,175.57473885737073,42.16521052575721,12.46127808233635
2028-04-24,CMP01184,1575951.2404480765,86.16716249636967,5077519.336370478,1178692.6871502437,1292416.9524871572,100.24032586120263,9.873723843129069,108.612327446413,6.80501240098199,17.03612394707766
2028-04-25,CMP01184,1349919.283595385,49.503927754022115,8815116.638914388,841843.7255600584,856712.5054875405,58.84650465411504,6.570926493176296,164.9700438694224,67.29539824318466,21.11794204375546
2028-04-26,CMP01184,2177555.9584232597,62.38079463551325,6548492.656229509,1129281.830704936,1691071.3805389293,95.26863717596692,9.645566003668607,270.80267599343114,37.139146033072485,23.474126103852942
2028-04-27,CMP01184,750502.527415623,18.906119449105553,3083940.8327678675,1648702.250080945,1252898.544315779,63.99481655006621,8.078320562676344,238.15379552853292,18.68368555252028,20.29764878389764
2028-04-28,CMP01184,836933.9896416592,51.93150772597052,2877434.030444047,1287403.988469593,960627.1523753792,76.64101473715758,9.66476476324597,129.56206833559222,27.659591823314724,16.11389222098522
2028-04-29,CMP01184,1966527.8232215,46.04519386924209,7317632.869498333,980614.8539770462,1013914.2912875809,88.30833238611893,8.151391690795926,139.9012905385409,35.963784199642255,24.766532470939204
2028-04-30,CMP01184,108642.94668294094,83.278759566097,4665973.906701186,1106759.380824085,1586016.4655862686,81.72387746609556,8.008134343914405,151.76684723444288,47.985351391154616,14.90867911356926
2028-05-01,CMP01184,446108.2053407804,24.132314049908572,2961129.706874812,1394478.3518255807,1344399.9307784094,74.20292635566695,7.443901389919099,6.100248248727155,23.84159483133993,16.165974524631043
2028-05-02,CMP01184,1598406.884453652,10.454527600375457,5943563.398651746,2256637.318348168,1223805.95709593,74.31220275633837,8.217512994764025,115.2630811683778,39.35721256314778,16.156673522780558
2028-05-03,CMP01184,1132240.4125619335,11.10863347687132,9026757.430869034,140339.81363871205,1140627.5450566304,79.05339533292559,8.31747524946634,92.6180972078675,43.256440941137456,13.251723764952636
2028-05-04,CMP01184,1479053.4005977088,21.78441937604208,4794293.371647293,1925283.2482449664,303958.31636786263,74.43126095043476,8.25410864381791,210.34266734788065,9.029649334170887,26.25438261037323
2028-05-05,CMP01184,1989584.5208405256,75.53519727219148,8175835.548127061,1256162.8074772125,1590302.8063050832,77.58563899761147,7.033684292591368,123.5669921200522,49.67413603467188,20.333813173461703
2028-05-06,CMP01184,1159644.2646800624,63.26714032418694,3807183.703087717,1163214.4995490587,1021186.3231418388,73.28261218902257,9.72913073574777,68.90938026234416,31.929821270202165,24.420262431632384
2028-05-07,CMP01184,1549874.639350084,62.114930088717145,4853732.371956574,3069774.9168798607,1019511.5887324772,73.34574659634214,9.69509034397228,60.14707639220961,41.27080262299062,20.310892201297925
2028-05-08,CMP01184,1283360.1489646328,70.90186956950541,6683806.300428432,943831.7192626182,684747.2838580682,91.10516865429577,8.60815760677349,339.4419474627805,31.89778556416973,18.19534847978932
2028-05-09,CMP01184,2050780.5566668783,52.80075741658395,3549378.7825751733,1106175.3939539744,1296151.506112198,72.70588590953656,8.552885705536616,101.85589184166918,36.86884898987145,23.150099152002493
2028-05-10,CMP01184,743273.2147371252,42.863317054967965,4651505.167200185,1599891.44096074,1422438.1107899984,74.25231614875437,8.034844227002647,239.57542303633716,51.16145569778807,13.87516613229288
2028-05-11,CMP01184,1681577.7602153504,93.51806685522008,7514485.411310568,1500099.1328959723,868912.4409635923,86.48954586142665,8.683665978416318,217.95817911093212,11.916446796786497,13.44762688988019
2028-05-12,CMP01184,1533717.5348970864,74.65970406070724,3337091.5263115717,729958.0359073019,1584661.8918364802,82.08863500223147,9.010090889572528,98.17254525848476,14.8985150372892,18.724819443656017
2028-05-13,CMP01184,633928.7869758601,99.6472626313912,5517926.956284022,1590526.1154839958,861688.2181132624,80.12041029059205,7.33611267098288,189.9301922187516,36.81063349011907,29.74297167819187
2028-05-14,CMP01184,1891642.6342569303,78.9381501318405,4675677.788164767,1116488.6183866349,1153133.4526611145,66.78263804643032,8.173978455261306,211.5031919232007,47.64097603450614,15.029727456113935
2028-05-15,CMP01184,1839314.4716157217,66.14760767297187,6804544.146939114,1456289.7266094922,1494672.5550089814,61.63810985200671,6.4357248642298615,72.81382296994374,15.085063900562862,20.13105785131982
2028-05-16,CMP01184,1398590.9424587514,57.89149840597701,5465122.02857735,1623105.5237194942,1234642.9269235304,57.749466675243696,7.258817712441111,182.27338922773157,34.78148595156393,16.113968453616298
2028-05-17,CMP01184,1042026.8238009132,74.72075111355782,3801406.7920334167,1239595.5922084297,1325589.296363697,74.53372164100894,6.610197570615617,212.58416566002776,53.69796260983489,20.627981678948338
2028-05-18,CMP01184,818873.6203448286,44.98740505277195,1350223.4028117964,1982648.6564603616,1595914.5382861998,48.60597078955615,7.677123932948393,82.11913297305055,23.42681861511921,23.470633038973578
2028-05-19,CMP01184,1430388.9104510513,0.0,1515975.7170943797,1268560.1534684594,1344585.2178955988,68.83678826079992,8.98240855210589,166.79230378635745,4.246509945859145,25.489174579964576
2028-05-20,CMP01184,993047.3858863848,31.287066393701135,5023623.34322264,1628640.8307240591,624663.0487823104,37.86646173493258,6.569642567137031,243.1457632881044,42.5993259881879,30.841743942908614
2028-05-21,CMP01184,779276.5959609824,0.0,4910992.378973845,1402154.3295511338,1521593.61046045,89.15733406133715,9.19085444071235,85.33592857645553,46.54724232787256,23.87961342920922
2028-05-22,CMP01184,1675618.2428400605,41.28084980291165,1957339.14348652,122835.18641071394,1235844.170444965,85.0693181769219,8.404529299759037,126.66618102360476,64.51918825999681,16.19343211621973
2028-05-23,CMP01184,1757155.524279971,51.04350400157696,6584469.405650258,773976.9629793917,696612.7188575235,68.50798572787106,7.825533105636122,239.24517186133244,23.24825999619033,27.9672862755721
2028-05-24,CMP01184,1443194.8431378282,29.52792512466876,3336720.951045313,1021185.3678648084,856389.2963353046,72.99777850521453,6.620647856677811,75.71640994419731,51.92946294988347,30.67174005601325
2028-05-25,CMP01184,994967.2576349104,46.36971268200621,300288.204439356,1503656.945722188,828461.6829225436,73.60356591923845,7.875100558879163,108.88730498956843,53.14648213832769,26.308428460265795
2028-05-26,CMP01184,1485971.413469406,50.63256229879457,2567730.5702680913,765509.8040744835,1453586.3168717867,91.0396700541518,6.79369615208754,308.33863178218246,34.08694960548418,15.726562260251988
2028-05-27,CMP01184,2075072.9440826229,35.50698726354683,5326963.082799233,1543177.4160872097,1845180.7615508963,42.09187755673449,6.846355641663385,143.87881558997995,30.629853493089115,8.812860053606
2028-05-28,CMP01184,1149355.5075743822,94.66309564134548,2137280.914950195,2648956.4579852168,2221355.5052201664,62.78648894023729,7.423502158003165,185.5491270338055,20.382278612748703,24.33986910861223
2028-05-29,CMP01184,696248.4322286673,32.852384200911374,5728984.559025207,1656083.2875482466,1238729.4550515208,68.35941972177594,7.932150268560066,215.40473367167593,33.969631694944106,19.84874318023971
2028-05-30,CMP01184,513051.1602165379,32.6886121569909,6312636.347021526,1275803.5339096994,549017.25883004,69.27877614054292,7.542524169552042,72.00563129275972,46.70273212905968,11.069272146248649
2028-05-31,CMP01184,1468305.0257631938,43.51913681336937,0.0,1432872.5774397927,664196.839748763,67.01051674189861,10.28394499044379,115.7728826274666,23.001157008735255,9.660246994798095
2028-06-01,CMP01184,1062763.905329394,28.66803035347511,9909301.193113226,966065.3672960438,1127133.676596924,102.28920073850584,7.76986576245609,13.168073058833926,45.99101766130469,11.47006372494691
2028-06-02,CMP01184,1753406.0491983104,39.68989053461016,2481197.581450444,1297381.2202789404,1987087.063164122,36.19615336066765,7.042983446424373,188.1292964000847,21.70660488296382,12.12859452690031
2028-06-03,CMP01184,932367.0089870924,74.30619025198405,7183830.009591207,1115930.3207599868,1268673.1666348714,74.84794202501043,8.574943931107754,232.86397321495417,54.5789858630601,23.86622487049899
2028-06-04,CMP01184,973916.2989833666,3.1338036373939104,4211826.366041635,1644519.5337035398,1045291.1314548652,84.25458771432665,6.351638188180942,183.46182742340844,22.718142126103817,14.453067153065396
2028-06-05,CMP01184,1072044.8296566796,61.605281399767925,6386417.208527498,1419916.2676067746,1100067.339038723,83.84435346559239,7.361042994708102,269.9894890840441,33.34367781304761,18.758164617849676
2028-06-06,CMP01184,2168855.952636631,47.73826975322615,6795045.226320426,1089442.2762933334,603969.8642511052,66.322185318082,7.943774581213304,117.08313268398648,61.17326019256468,22.154146104010493
2028-06-07,CMP01184,826420.0459498102,65.67904714579556,2481643.698381239,1031143.9390640054,1565360.792934251,78.5700893122451,7.875443528278626,106.75548360199572,43.58197665484293,18.821846919138725
2028-06-08,CMP01184,1133789.6773399254,41.746060785735864,7203960.138518926,1109084.778308286,1243767.7148868935,55.38200842105664,8.876703138030017,86.84234949901388,7.455230942428617,18.8334860280879
2028-06-09,CMP01184,1218903.6372855045,37.868441743760336,4065045.7457209327,1729751.2087848706,1545856.926257182,94.374384469262,6.997701939339836,247.19075735662895,17.407157892337594,11.770637251354216
2028-06-10,CMP01184,1203049.4259649655,62.18624704688649,4485812.312819828,1428831.6828357894,1111988.2854245538,87.10317760797795,8.484145050565681,223.471593350313,71.20456320087408,21.748336376662735
2028-06-11,CMP01184,1310108.4563018272,59.546269047119424,4081475.296798937,1052926.2730797925,1568219.6356392442,61.79344607851253,7.928513916720592,259.8443869062316,25.918596323281445,18.38925317845024
2028-06-12,CMP01184,1062581.911093166,82.75692347291056,7579127.599503247,2017349.87363876,913921.5779535386,82.29064603951775,9.45407069442037,52.1706221316166,40.11058599974949,18.95625037537784
2028-06-13,CMP01184,1582688.1857886943,81.99195010200583,1738716.7901129727,1719304.329196247,1856585.5756458272,63.80911693123125,7.562119198867133,167.69902008468327,35.532713119512735,18.841235854018827
2028-06-14,CMP01184,1165493.1421982397,89.95668387515747,5906488.169067744,1688145.8134791085,1253718.0177998615,85.9291761829497,9.41932589303028,172.05604336471606,33.63792429400994,18.81327902472215
2028-06-15,CMP01184,1124031.0442599044,43.41947068215424,5761873.6840177495,1906639.1928208591,1008284.2663398336,94.33803457983934,7.450980787363333,19.72002455349991,43.59778217981524,15.569003889077011
2028-06-16,CMP01184,1810831.924681748,19.085417117099645,8947201.586947713,1600115.9839954183,1933097.306209892,62.202330221758835,5.893887382178525,156.93199860656887,57.290129606314224,21.61756829269819
2028-06-17,CMP01184,1825302.3295158688,40.11929586928327,3777500.84484039,371107.7669601864,1565372.095500626,68.20381006491375,8.117646192769302,190.93046555356435,41.92765261002755,10.10742288504594
2028-06-18,CMP01184,1532099.060354583,75.29218624534082,10789996.752505336,1783588.1668994357,1351424.6247177236,71.78985935703375,8.414643575548022,235.98497568806835,26.383217346717,26.6486635604029
2028-06-19,CMP01184,323416.3153446929,0.0,4185777.6829428673,1158032.1953725135,1430531.684338307,98.7465022376991,8.29276402756443,44.38745657208817,10.573129701513636,17.214726941007324
2028-06-20,CMP01184,1703082.9407075746,56.58224534786702,6312358.396600854,1147264.079263958,995350.996824358,62.63331062023005,9.475511963419155,92.77329153448952,21.068024004688674,9.491844556431554
2028-06-21,CMP01184,1468813.0176105131,47.67835696317276,5427185.542155562,1290952.75595264,808947.9040553794,80.920443023619,8.994546464104262,213.21141303466413,36.49538510218972,22.042409798043213
2028-06-22,CMP01184,1132069.3863341983,65.74140108126664,6163071.037772041,707189.8981875179,1672653.5416742882,51.31894014165643,7.683567331388908,181.57844288324677,35.55476723575447,21.289597923801256
2028-06-23,CMP01184,575693.3802784178,67.9254665063083,3719215.964502659,1747954.9335591595,987631.2494932812,69.14959588641253,10.15277870367384,221.15672781456425,46.96534996767573,23.236555907080376
2028-06-24,CMP01184,1407295.9487061368,19.217607270952968,9118685.596245192,1289520.226276538,859094.7018126854,92.87013217902668,7.961561945903627,125.04343711777577,32.04204133950984,22.864104079167216
2028-06-25,CMP01184,495559.40826942306,26.982648832197313,609357.4414716968,1244903.7461657007,1766045.2330353367,73.25090743711547,8.464392215724766,92.1726576900019,39.61519394176455,13.50518371271533
2028-06-26,CMP01184,1841903.7352467475,81.59939438065571,7998764.167437291,1041742.9180700273,1009332.8813971037,74.54128884943111,10.330176179046656,188.7798514307118,50.6194401877262,11.94471692215286
2028-06-27,CMP01184,1738024.4705791818,62.96961974147282,2326161.957559703,1664461.4707356065,882946.5422634953,81.3361205492719,7.448600570382919,102.54596002483036,42.11354391195757,22.156240409396627
2028-06-28,CMP01184,1923479.297009244,57.10152526508385,4469286.662760701,1424558.274523289,1366578.8892043335,62.662159556994766,7.523608944584946,203.0499415017276,18.057204332549126,27.46140140463798
2028-06-29,CMP01184,591750.9722920082,58.766139281490645,2090739.9395811376,696538.2857141681,1888707.3795872116,111.54701090590646,7.147892150302605,199.20738630000497,28.928142427606133,21.856944457630192
2028-06-30,CMP01184,1710931.5783290826,19.274893465150996,6798056.926614087,874714.6213012994,584518.7479901449,68.2993647723392,6.853079785875774,281.28805889190113,20.8264875634991,7.9102939988695535
2028-07-01,CMP01184,1884661.4471142464,54.048887570697026,5683986.380928681,969490.6365279756,875261.0211441804,55.31267984238541,6.5828761840178505,287.59985504903943,31.509193194230317,18.32651047380305
2028-07-02,CMP01184,551339.9466520069,83.51235578136244,2749821.977741312,1708463.6084637046,1183347.2480002618,66.05942807661631,6.952000624355335,254.47344326341744,40.23928772852097,20.363414764806738
2028-07-03,CMP01184,777177.9356790192,81.16023186493726,4214567.462140586,1849480.290162122,678115.7997812241,55.96690150813874,8.471087510564033,28.944285245705203,51.47491982049182,12.259967141188367
2028-07-04,CMP01184,1828347.8133788328,32.41487590311978,4881581.187130133,619296.1015106064,930715.3445696728,94.05738164257356,9.348872580937408,180.09592809209587,45.8471236473888,14.673674135841294
2028-07-05,CMP01184,1727939.668120084,128.2077724379827,5496338.709185006,1457166.2991847754,754279.9753826675,86.45340517562376,7.591429787110934,62.56581147530525,28.212400298730056,21.742918502764425
2028-07-06,CMP01184,953137.5807220816,69.60298338530819,2797893.2053732825,1199320.1903176028,1253848.3283530974,60.643930327184634,6.530310893786284,222.62861921330332,57.37284505170581,21.81410697553047
2028-07-07,CMP01184,1628853.4067273512,20.20750918033938,3307370.040805349,1412923.7904835974,788727.9927159499,88.47544068436807,7.414708248855517,181.89413171421145,36.08113139172978,20.03948737701196
2028-07-08,CMP01184,957356.4164698768,93.89945681465989,6997290.344652058,334140.1735675916,1752616.6660895136,86.58056507007008,7.63085771607891,187.4282923447025,28.6079334044122,19.76674209005611
2028-07-09,CMP01184,1542225.7084134298,33.30726665696263,5777132.112972798,1092032.150738209,1164294.480798944,71.48408940593265,8.773917557437205,122.29857414808944,32.9085741884438,17.91131545009844
2028-07-10,CMP01184,1009438.3856204604,93.3759734898691,5532728.5474069575,1548023.0607768155,987886.3009024138,78.67687418816496,8.552866044341119,124.70027845795386,13.306249411590136,21.929443448660415
2028-07-11,CMP01184,1425671.8642245464,87.91963180160897,4043345.451537516,1912285.1087736704,1438821.7678673842,59.89172758464656,7.252288555453344,124.93864147852568,20.840465053435064,21.56716947341147
2028-07-12,CMP01184,1368564.624304181,61.713374579586336,7006710.094641061,1151357.2265981485,1693276.3978379762,100.53888768173168,8.675346795592878,230.283536822564,38.49636653241812,20.713017418868688
2028-07-13,CMP01184,1172486.71977732,69.42547982531745,6540160.774461102,1155239.9041630505,1188275.22062632,96.42770968545776,9.107896909950885,182.92682770136128,37.59646999032183,20.51235842358771
2028-07-14,CMP01184,1489202.5272265451,67.79034457003118,3923278.650269853,1880158.4053997612,969762.7656635848,74.79864799486677,10.13732993773579,174.9180352812276,0.0,18.56243073723741
2028-07-15,CMP01184,1109816.1888694265,81.0171764422272,6843918.113068003,1534554.8440916436,1531660.8414038073,95.56765320855736,7.706227254578923,78.87457228427193,48.80178717114675,12.3728919861664
2028-07-16,CMP01184,1353523.5257877705,44.739586963832515,5246817.401292158,1545700.639058791,1257208.404817952,94.1443565236796,8.973064918714618,240.3058032447434,32.26655139437133,20.2357834193321
2028-07-17,CMP01184,1934812.4769961997,18.744794904759587,5564641.22540492,964570.523053648,833515.7373848498,92.54572959812552,9.584499046034068,153.8468567098754,12.595917984935436,15.275610135740084
2028-07-18,CMP01184,160087.62853946374,95.57275991093582,3689801.1967567215,898959.3328968827,1184282.610231702,62.12834046908483,8.598504206507352,104.74168894219876,23.850600697686858,16.41543645444915
2028-07-19,CMP01184,1130203.2116377912,9.764352325080544,7114445.495098714,1631736.390862092,1359646.9360899616,88.78483515847233,7.145019807780331,131.7555881712834,59.22830789140783,15.665067254207669
2028-07-20,CMP01184,1892122.2332203311,53.86964917467584,5352494.695768526,1986449.9596707476,1369469.791633963,70.50929896289267,7.011638286528502,273.1269893553848,30.28061851735888,23.37094371594231
2028-07-21,CMP01184,839850.2126556885,90.75738132572846,4379610.464987848,456511.03259478346,382072.2560707031,70.43772539321333,8.525141953774146,308.19876078494394,23.178938804738227,17.951207881462192
2028-07-22,CMP01184,1599574.265054942,15.301089231539317,7319536.201833975,1298560.1057316794,1958871.8328812136,67.13691732285099,9.013213014623846,113.72299299248184,4.72521314355048,8.759335666866948
2028-07-23,CMP01184,1638232.079486022,49.102119245437464,6383040.533510666,1076919.4547709092,871577.5397130055,91.92335727434208,7.519032752797607,215.6068599871374,15.36624764394004,23.33642097970985
2028-07-24,CMP01184,972448.3854453956,54.56441516067176,7029198.245694829,1419926.3676348038,1804956.261180372,90.56061033824552,7.629061914378337,226.16541008934917,64.02546245503399,28.582534487723457
2028-07-25,CMP01184,1659067.493368397,60.047658895666515,4999977.559585988,1270694.956853431,1696646.2111890018,63.60016382234555,9.655981017516256,281.2522969503869,67.29489956513311,21.90834012798452
2028-07-26,CMP01184,817957.0926131764,22.35094642524077,9240081.26733294,1111236.100612878,1702159.145616172,80.4823707633653,7.9687836706552675,140.94324715571818,54.47087435361563,30.5765808335249
2028-07-27,CMP01184,1259067.3544680146,118.7256984286252,7596383.30756209,253357.4563046696,584414.5940088423,83.10684801111557,8.498897031097583,244.79675616476896,46.44961197453726,24.19250035166511
2028-07-28,CMP01184,1112370.5907310909,44.588170471967366,9196767.24882619,1313419.0426388874,578357.4249950008,89.38595690140448,8.560077797048127,231.7601323827047,29.013939224076843,29.51640253872273
2028-07-29,CMP01184,961575.0962581664,20.68139482909765,6393517.076050882,1957486.5442103848,1137750.107648963,82.40696106725535,8.866903274419787,148.96142451207558,52.38460617648746,20.251069046902582
2028-07-30,CMP01184,1179771.558638944,81.24519275822922,5058298.187614486,1224923.5107949274,1098480.5759313689,94.59381367901648,7.444252752760239,118.75965456192012,11.291356284294556,15.192012253581982
2028-07-31,CMP01184,1097503.2946721404,54.87544032795245,6004648.219748394,1918398.2599147535,928313.2577497816,85.38650870942564,6.958232359585626,189.3904579987604,22.855867249462115,15.503811972355145
2028-08-01,CMP01184,572232.0214196746,76.28583933922046,5523455.619225618,972645.6864419231,1744487.5709499144,69.58942449411056,7.744142743534501,216.7838866920818,31.169261248515895,17.28297544758189
2028-08-02,CMP01184,1261935.3205461565,79.3270284849537,3327918.196800079,1371277.849199323,985548.883541446,64.45965358273247,7.223579037132639,191.4995068780385,22.822236346616933,12.39334196088586
2028-08-03,CMP01184,1801881.9113906864,65.69360610671349,5997767.614628126,1555147.8878913915,681184.8307746099,78.0659849247605,7.970998977083395,201.63164291369603,60.82735906839741,15.383794026541391
2028-08-04,CMP01184,1384116.819160478,27.931334552040255,3431576.0785300126,1709638.18377786,1956506.0629218528,79.18061202950716,7.489283708611237,261.0476451384644,4.691062855316176,5.24566272411451
2028-08-05,CMP01184,1806136.860662073,68.92397653972861,2168261.0337955263,631255.6531553671,891981.8758432376,82.59686834436197,9.536162702672224,18.732589923316624,29.007522634040413,30.18903549507781
2028-08-06,CMP01184,668798.2258275396,79.24214127523626,4223399.759651755,1632574.5627424736,1979367.9276652012,75.55078042020862,9.764842443823545,280.17336639862975,49.22645522435804,17.21529075217088
2028-08-07,CMP01184,1435120.6272997633,29.612560350505863,4094396.76783013,1315320.7996152772,1295575.594120463,80.01957929943657,8.47006251226042,80.13163646351342,56.49649413338644,17.56801893959007
2028-08-08,CMP01184,1254048.1648441176,77.0204504016238,4269613.06438431,1487955.2923235034,1428016.325049609,64.33125702645697,9.792669795673485,153.2760803610963,28.434816812039855,20.60078839260572
2028-08-09,CMP01184,1311050.1662528268,28.348004380482195,1034057.6154457416,708455.9745064022,1787634.4383731051,98.8779548565338,11.292419489506797,205.47033890361993,35.936481424225335,12.721783668552996
2028-08-10,CMP01184,817413.0154372114,52.80319133658935,5150427.6352280555,850919.3981595791,1622909.6875561522,63.51172327558034,7.754203170304171,198.9903434326936,32.62834226331057,17.86407569956362
2028-08-11,CMP01184,621929.289217054,33.036321139075916,3405282.684687999,1323595.492653933,832294.7569447563,68.90813555727041,8.358050175977512,148.6209953379028,28.500062424890668,26.611069204258175
2028-08-12,CMP01184,1283465.2131057305,0.0,12206459.4985135,1449320.2815199574,1668663.1691070432,61.12949815384454,8.428556937717634,97.61140072718946,12.42278380665588,20.437730954471995
2028-08-13,CMP01184,1648741.4419091153,41.30260307131893,7175954.395034692,1268798.3382538862,1619257.3394904723,85.91478409501505,7.823965238383057,38.369031246600514,28.876698931769404,13.852801482583432
2028-08-14,CMP01184,1150564.569280466,63.4640241889191,4191215.8701534034,1705308.7368159592,1508358.5411963777,80.60627169613296,6.135115936440037,160.314629720308,57.09936206236789,22.122186514351853
2028-08-15,CMP01184,778495.4034203456,56.49991392929436,8662597.642114347,1659386.9618973252,1117279.498732453,68.75798445295992,9.529036751263323,132.75877498042644,10.75808219950871,19.3655661607984
2028-08-16,CMP01184,754819.4730633697,100.39149485730756,5067760.1619606055,2084782.0268866208,1241722.252779079,67.17054984809556,6.132961589242043,208.40354790400173,65.64606052428567,19.25499692725783
2028-08-17,CMP01184,1163898.2512665056,17.83577219044664,5770378.700515728,1168513.0289144735,1727885.503779056,79.01399558702599,8.606145146485158,53.19865611848307,47.20880560647119,15.64110502315236
2028-08-18,CMP01184,923021.1276116312,47.3752997370404,2368433.348610116,1511982.0638900448,1246414.5650108615,78.92623800495095,6.675585222307105,300.3386857289314,24.97753305235864,21.285261115949908
2028-08-19,CMP01184,1875926.431983983,40.82826261697352,5229514.131871329,1456318.5694058463,830232.1819240886,101.32892282866707,7.504966258189975,289.8421368099906,2.7941297172868467,17.023408714109156
2028-08-20,CMP01184,1384820.7789870384,4.785049320359128,818029.1015164265,1646044.2068464071,893692.9910086393,71.75968669106358,5.796631714644127,154.251092896318,58.417677386751166,10.095211378600208
