date,project_id,cloud_cost,orders_processed,dev_cost,budget,it_expense,total_revenue,uptime_minutes,scheduled_minutes,incident_count,downtime_minutes,internal_nps,uptime_rate
2028-01-24,PRJ0082,0.0409843462612173,7.69039998893594,1538647.039837266,730782.1545078262,215207.01659222177,2804051.8081785357,43101.8358385648,43200.0,2.5844688059699847,6.678225539437101,63.55459841994519,99.18120739662524
2028-01-25,PRJ0082,0.0563444359767916,6.085363134049187,499928.658584073,380522.83124066715,290686.08605515794,4776118.055275986,43128.66243794923,43200.0,1.2195771897340244,74.30113828736972,53.10294138813676,98.98416598610363
2028-01-26,PRJ0082,0.0709032582859952,9.262264123057829,1537401.6111263684,1284875.6353254083,61399.57549994069,3820545.553805341,43196.108693047594,43200.0,3.0554958766772113,17.11931362519895,67.70190618048346,99.39202980379
2028-01-27,PRJ0082,0.0742567792716757,5.972269712327945,743618.764741764,1613855.7928055013,224577.3971249337,3793141.5941271856,43106.92298003395,43200.0,1.7180574327605993,15.420875049014963,60.89224333955323,99.1717106083497
2028-01-28,PRJ0082,0.0180610260976376,13.261796049449751,1094731.706950974,1369121.2379719568,125323.73909733564,3480962.726525526,43189.37291530615,43200.0,1.9785369346993191,2.3600695155825733,59.21276912053155,97.57927662887242
2028-01-29,PRJ0082,0.0827253164245402,5.057655024173891,906385.6150102166,1031164.4054684412,125783.0561403136,1597772.1730277354,43106.32817473139,43200.0,3.081212245523393,12.393549303494314,39.63316513864532,99.23607654937707
2028-01-30,PRJ0082,0.093029212317341,3.2537353276643346,2188808.166903061,1364864.5467582543,152626.76508106437,1133984.271280918,43067.40595016437,43200.0,3.9300625047019664,5.205987507912855,45.03986441103441,98.9515528478773
2028-01-31,PRJ0082,0.0539895242198198,11.48132017634621,1385347.1789951443,1592526.5555285804,172891.50340640516,2254837.3425660944,43109.63242742115,43200.0,4.239000516354354,65.17228719070191,47.90719966045728,98.48829809671092
2028-02-01,PRJ0082,0.0328838028191628,17.806492043321672,1336362.6552164257,931243.5896600616,167539.36013011623,2472465.146886618,43112.19647196696,43200.0,1.7037936088957102,34.877753466156115,51.50768941911779,99.03815774146317
2028-02-02,PRJ0082,0.1121902089977248,9.479960075671416,1218109.66301267,715173.2634350269,350462.40725595475,1244519.8978942442,43199.090967764845,43200.0,3.203689774100095,14.86366814790046,51.1398919820132,98.52252263103286
2028-02-03,PRJ0082,0.0118267164493606,12.49213015713159,405969.8878361817,1423705.7994247563,208941.6761059178,4245280.668451038,43080.07424338209,43200.0,1.392107606135155,32.015455443133284,40.05662350978538,99.63219239170802
2028-02-04,PRJ0082,0.0499990841604564,16.26950082359321,1219299.4441169635,1864349.9740662924,124452.08298883024,1298653.9355561296,43092.01637929658,43200.0,1.684504691935412,39.63321930047738,44.03195432153109,99.99209691607685
2028-02-05,PRJ0082,0.0912380469429651,10.833744181517876,1580520.5730866897,1756906.6258020764,306226.437635671,1426962.3243683835,43101.40067339447,43200.0,2.9122470734067027,11.557259259130037,48.54829081099776,99.55585343243038
2028-02-06,PRJ0082,0.0592723674806887,25.613318791840307,1377457.9967429664,2284413.6993946126,182411.8773412162,3640929.6933562458,43023.15097333962,43200.0,5.311259875996157,17.10370001201388,65.94643587952001,99.50724811915876
2028-02-07,PRJ0082,0.0314106993468296,12.607188012972529,1522493.549912332,1959696.289207097,116715.35336383614,5395762.054011511,43001.351917832806,43200.0,3.407333411979435,28.79432081575597,47.354704279977874,98.90101451597732
2028-02-08,PRJ0082,0.0288914841252114,12.401054465788867,1536316.1554710069,1565818.880465865,295344.1233971311,2599805.4004347855,43111.77409284942,43200.0,3.075772813409013,47.03168882560627,62.746722113671794,98.32044510642264
2028-02-09,PRJ0082,0.0206650660384217,7.660787240753411,847031.5456523001,1111412.880665481,140841.582581831,3998894.463471949,43093.36635484888,43200.0,1.9350774140101124,3.797878296174641,49.160056714354795,98.80080938337106
2028-02-10,PRJ0082,0.0724087253916278,10.196805634772884,1479244.327215163,1200950.9176948098,190981.79335159468,860246.6373938811,43147.035964355375,43200.0,0.970661226483559,28.744921155354216,57.43831597136932,98.99501582580356
2028-02-11,PRJ0082,0.0907520757008019,7.366951452681697,829267.0807107857,1473352.0150311836,177400.51963313136,2969046.673149883,43085.55329326848,43200.0,2.0399919124461476,3.7236219226165126,53.48733022999862,99.19347931078252
2028-02-12,PRJ0082,0.0516072662660566,9.360630503995443,670483.2390485471,1264005.2365244362,255266.07034480263,0.0,43135.63056332249,43200.0,2.612581592129893,72.9518330397301,52.91325434077809,97.88613647492735
2028-02-13,PRJ0082,0.0350978979165249,2.5524508729863404,1140753.545702848,1735753.4832198988,195889.6982082144,1685644.208562636,43112.22890070957,43200.0,2.883201198054664,24.70013569819632,68.87340024402877,98.6167051769185
2028-02-14,PRJ0082,0.0596407796783573,2.368666193502264,1669665.6647140791,1603545.4650478016,208844.5074443466,2273054.797290282,43173.88316405296,43200.0,0.926510477325885,33.877724716837626,58.14961835298945,98.75009927057933
2028-02-15,PRJ0082,0.088800006740331,13.622555675266302,1966679.9285723912,724908.1212031187,213849.7906049909,1382591.3825509192,43069.10448304838,43200.0,3.1957704916662903,38.65639293498541,61.79287142428155,99.51024368445631
2028-02-16,PRJ0082,0.0924555140363755,13.203481281179531,1036716.1432756789,763107.344688402,136374.46853017568,3496444.0339053827,43180.166779427,43200.0,1.634805130003097,37.925505076018446,31.49665729782706,98.43567816645916
2028-02-17,PRJ0082,0.0759548538912558,6.92219638769898,839320.2943599599,1779800.4516896324,255138.0120175471,2543059.8870321657,43080.09413312225,43200.0,2.4398505037687945,3.7189093719333464,58.29664883874946,98.86181441049406
2028-02-18,PRJ0082,0.0252219675008867,5.45816238947082,1371578.2385605094,1157081.4142191946,174890.1238953328,3467644.9289609827,43068.53362905613,43200.0,3.250051061636511,28.842763510727455,51.61783524159555,99.31848015888863
2028-02-19,PRJ0082,0.0538071358002647,11.947281537198789,1234660.8878461395,914791.9041240131,158763.37944285566,4228829.4462712305,43132.37494974035,43200.0,3.2985922680120874,32.748887854030365,38.04647287266139,98.45009726323788
2028-02-20,PRJ0082,0.0299992000103095,18.675001928214307,1747907.3070697212,1377921.6249339797,213689.73397267237,2519518.089995656,43137.45931415771,43200.0,1.5619579337424525,24.83024105179307,68.45725981087197,99.0404886628692
2028-02-21,PRJ0082,0.042994740566752,17.64816504005828,1490387.4645270847,560636.4973192071,210712.39152186096,4456803.368317589,43064.738161623245,43200.0,1.6775056637691612,34.480791328840745,39.20262756839915,99.431051976539
2028-02-22,PRJ0082,0.0268370887382115,8.641655656471395,1488953.8093652264,1604957.6864170893,191726.32411029385,4220255.713384496,43026.72680584656,43200.0,3.3635822307843086,0.0,45.18512468255386,98.92907853867634
2028-02-23,PRJ0082,0.0091854847964182,11.017788185630485,1012242.4122694744,1714659.0564814962,233205.9048955359,2914373.8155858256,43106.62732864326,43200.0,0.678788977325931,40.18414062032016,42.64899810294666,99.04848245136786
2028-02-24,PRJ0082,0.0664858179755444,12.913869123713198,846889.4153316813,1564305.036448785,145604.73595023825,3002917.9951294917,43064.49812175852,43200.0,3.166131532521681,55.767331233946706,42.914832108830296,99.34005608707302
2028-02-25,PRJ0082,0.0509383132771681,14.51061475995082,1577615.0962451375,631687.1847846175,122483.51503677518,3627727.567217796,43232.556061602,43200.0,2.019845984931931,17.999787099143823,54.519441504100755,99.54293794569408
2028-02-26,PRJ0082,0.0305866690813581,10.948315137645476,1631884.332444779,1615713.6551964178,204392.3195431152,3244587.367315344,43212.05231931888,43200.0,4.364398529105299,26.87086176897536,68.9815794446285,98.53377261699622
2028-02-27,PRJ0082,0.0543889439499549,15.180934911846032,1533730.2061386504,1028420.7741696336,140890.05680149008,4292311.505105343,43107.48898364788,43200.0,2.1286404122573765,12.235885213098893,39.50409681680851,98.941011642711
2028-02-28,PRJ0082,0.0828564220098124,8.206377614105133,1194938.8979947518,852447.889745938,195425.74417888655,3768523.07287086,43129.67217163041,43200.0,3.1390798148427024,0.7544285006501283,62.753068884166794,99.65793319484634
2028-02-29,PRJ0082,0.0493083284094977,13.3590076627735,1190391.9444061806,1277384.2502504669,239643.1206228288,2211198.5999033824,43137.31811712633,43200.0,2.313903549770983,15.8453228727409,48.90616123344852,98.09913964734
2028-03-01,PRJ0082,0.0819056071892732,6.0466080024567415,1748819.9139970115,748804.1078649035,180256.2551636213,1902445.2572004928,43175.857949227975,43200.0,1.6857970018991213,40.739954394404,51.143480909953155,99.38181876330886
2028-03-02,PRJ0082,0.0420688887017801,16.422915372373957,1589572.934932378,1571347.2796108313,157876.08404490392,4882026.210861088,43071.61319301983,43200.0,2.904922006684848,0.0,42.7882338852898,100.78934574277196
2028-03-03,PRJ0082,0.1020408349433998,14.85794750595099,944750.1954235137,1648615.1247603714,179268.6742042937,4686292.457798185,43067.35125530763,43200.0,0.0,47.59206712317689,36.546806893549345,99.18244839229357
2028-03-04,PRJ0082,0.0547049396941926,8.040810698246608,1736660.444932381,1052047.391774268,193126.1229291574,2003587.9060926216,43082.83807099405,43200.0,1.585282408594561,2.3359904762369688,50.97611466074395,98.89716991377796
2028-03-05,PRJ0082,0.0648754020225057,17.74725290903445,1101812.5320686286,1594721.8440668185,65896.6420564632,3252468.815960332,43186.96325741058,43200.0,1.256318656114109,19.60404656895932,56.899163005162364,98.95445301607651
2028-03-06,PRJ0082,0.0742655662965547,18.278571726420996,887564.5305522145,2142995.27241966,201631.47304548448,1740771.15195003,43028.14606219589,43200.0,2.84243680226978,22.77769900468295,27.360761523676352,98.91447754507868
2028-03-07,PRJ0082,0.060593515134771,8.85213327981721,1558407.7154288562,1212912.541507102,225054.6074494929,1884191.8854082744,43105.36789239063,43200.0,1.5630120999466983,5.755395555336282,44.65099985070266,98.83767215843604
2028-03-08,PRJ0082,0.0117649070084209,7.119740053277122,1798138.527706202,1848057.718129444,150709.5850841201,2072037.505144279,43092.343975607735,43200.0,2.7508646526229663,22.57680197434562,40.914107297873144,99.2820358262708
2028-03-09,PRJ0082,0.0567901981334706,10.28721601945512,1050089.0912019345,1026339.0916476848,111992.8369424176,3158109.8092847033,43129.13112698253,43200.0,2.62083004081813,42.940431518249746,45.59578697769791,98.92994807962124
2028-03-10,PRJ0082,0.0488770355468723,12.131904615927438,1533538.02548718,1375393.7267215154,124182.70857825142,3022171.6323835975,43044.21215082691,43200.0,1.6517428289541518,9.845017716697154,52.238285310769854,98.83845645805044
2028-03-11,PRJ0082,0.0303501205935331,15.05128609195526,672994.329487628,1647218.5941601847,261015.45066402596,3583342.5785724176,43126.65896946323,43200.0,2.278470608090463,21.40382141105717,54.15578199520635,99.01281424926408
2028-03-12,PRJ0082,0.0086545072478651,11.267546531823838,1763057.3692349435,1307816.9354711208,231151.8101451529,1966699.3747030213,43074.15619777697,43200.0,2.3755201159881687,26.99263014905254,68.51277914406188,98.90727981032067
2028-03-13,PRJ0082,0.0540578215015993,13.840549744872265,1405960.8241419368,880007.3901876314,143051.83681412548,1964139.6249629497,43103.707941050685,43200.0,3.907489085324342,11.525230513368047,34.037699043887784,98.99585428106673
2028-03-14,PRJ0082,0.0515034259530478,1.9420222223925023,864602.1317062436,1287836.4179543825,157570.44744732685,2137982.155837926,43089.36494384295,43200.0,2.944710807434044,32.23731581839134,49.27562490460514,99.70124970299456
2028-03-15,PRJ0082,0.0753267480270557,11.380260384007247,1222868.7927139562,1725360.4179369886,259125.1015566133,3473468.575380006,43179.0014061824,43200.0,2.0526652405204553,0.0,31.92566316482856,98.44948712527308
2028-03-16,PRJ0082,0.0778696811427293,11.136650002209944,973956.9031885422,2220944.8844131255,199522.89528613767,2319873.7551401006,43111.01046101524,43200.0,2.1252040705764066,18.57901007489316,57.85708530460853,98.44230923051867
2028-03-17,PRJ0082,0.022212086535071,8.756279143971732,1567364.3110734825,1772979.3857392468,171869.75031510746,3061080.4801719617,43070.90027005792,43200.0,2.359922645532765,39.63493754239642,60.25025833444144,98.95089575437343
2028-03-18,PRJ0082,0.06287899577538,12.469604578574756,1261428.3656256753,1807779.6515227756,172812.91155372668,1310145.0739454755,43203.03910029846,43200.0,0.4255437189836417,39.0344184364706,57.93184895603172,99.20652515176846
2028-03-19,PRJ0082,0.0419648499663692,0.0,843092.1863887495,1136598.907847632,265828.5002069792,3710473.8663300937,43088.51210991996,43200.0,3.629661452035352,31.53438319802901,46.463475453608936,99.69083832135053
2028-03-20,PRJ0082,0.0619905727358533,0.0,2265888.219796055,778267.8717814356,188860.56093799244,2156011.8582758326,43175.644178905466,43200.0,0.6605053103294276,10.328339087699176,37.5931572701336,99.07221345676544
2028-03-21,PRJ0082,0.0529368038670012,9.651487069337344,1265354.6490424254,1120356.432949888,135331.4600952646,1174958.87164344,43163.664080283874,43200.0,2.544488831292098,67.4238933043657,55.60666378279694,98.7705676755376
2028-03-22,PRJ0082,0.0340715388475643,12.518411775232584,1417297.3864270272,1118299.8591558756,204033.94769495915,3854952.427586359,43106.68790356622,43200.0,3.668480802959064,17.377113727946483,39.75774305935727,98.677074854342
2028-03-23,PRJ0082,0.1498115840504957,14.915566957297614,1232523.8013111418,1290662.214768032,121862.63047987162,1987023.9139202028,43133.11381464672,43200.0,2.1726601170064397,54.70205939621819,47.049427956969055,98.96730719261312
2028-03-24,PRJ0082,0.1096423880154626,10.953600736448427,1287336.620424134,1213785.6314178412,155999.36885241955,3661078.2414012393,43038.27434613762,43200.0,0.983693667172392,34.4050810561271,40.10543250764224,98.318334058487
2028-03-25,PRJ0082,0.0450562079873698,13.989128917566116,967012.9593554288,1333646.902573476,213711.60089981,3589091.9141076016,43030.13119251206,43200.0,1.0270961900451172,40.56844212909958,38.02344132655538,98.68622061817746
2028-03-26,PRJ0082,0.0522043275825204,6.5222358772701625,1113178.9051331994,1949446.8910277877,123779.47396297973,2095978.107782339,43057.05113118984,43200.0,1.1598833050267834,7.748993966680786,43.54863861577942,98.69642264029596
2028-03-27,PRJ0082,0.0635471014754329,11.91193395717737,1342102.1475899883,1743058.3517395477,142871.39339513934,2706848.1606061417,43037.89541660101,43200.0,2.3512265536555774,9.391833802028764,64.67904519598743,99.07163400029836
2028-03-28,PRJ0082,0.0548391502145529,9.792425885920805,944493.6300297744,1786802.954442844,137588.86025290424,3596637.387748044,43004.4079910248,43200.0,2.407113420771102,45.546239001643634,50.49389129534762,99.22534901833872
2028-03-29,PRJ0082,0.1218458046589134,11.811469376533896,1819436.7400748916,1411124.3074086802,243824.12638560857,2897781.226866237,43092.865437876266,43200.0,3.4301363015230746,22.115512619957,45.96724300533697,99.19269387580364
2028-03-30,PRJ0082,0.0328825577184902,11.43079400175081,1319777.429523233,1244204.3278595451,149956.80332340943,177474.26679439982,43151.09038981353,43200.0,2.459717598961618,41.30355515639653,43.41601254020688,98.36739337396884
2028-03-31,PRJ0082,0.1163039771478054,17.602031381686718,711712.1411980065,1294025.8114442583,199146.58492460815,4429100.76846138,43165.13240993453,43200.0,3.5077887887798624,19.83246607952962,39.258209467910376,98.72948652467176
2028-04-01,PRJ0082,0.0631023694027132,3.231226997072141,564563.6038319571,1045393.4719056338,282794.30188074004,2518089.9031271497,43127.06856984857,43200.0,2.716280179562465,49.70716150438865,48.95576463607582,99.53581899977432
2028-04-02,PRJ0082,0.0871658713065758,1.3418550189577818,1854185.9863981833,1925713.9942462735,302885.26692141965,2360851.561052664,43044.123885108216,43200.0,3.347657156249241,33.8121919855071,51.73675523930838,100.0165485045944
2028-04-03,PRJ0082,0.0696870090993724,4.130707460630426,1043610.869050529,1758139.3176573094,168261.16433246972,2753900.7857421413,43134.16685578006,43200.0,1.790652456017006,23.306959818558735,72.51288894490484,99.47571627264077
2028-04-04,PRJ0082,0.0727305511621278,0.0,962163.591598028,777004.1877384312,211387.6231153991,5106441.298231553,43123.81538472465,43200.0,2.779240004975978,33.20292127126406,45.07214223983354,98.55495487178209
2028-04-05,PRJ0082,0.0759758156847335,17.633645501380553,1353078.3575140624,1264394.592332636,161825.5983935368,2382933.9114002306,43172.60488991016,43200.0,1.542887206069414,51.47458805775227,58.08924120937299,99.32368907638588
2028-04-06,PRJ0082,0.046918272101641,12.632785180682212,1186694.878409578,638982.4890358096,216561.4025254601,2257519.9180911663,43094.85911553175,43200.0,1.9875584811536031,71.77900688425501,52.38390305330319,99.09587875455192
2028-04-07,PRJ0082,0.0397020862349064,17.92707948605904,1302538.4508557783,2027113.23265867,199226.08448658697,1946240.5138268955,43116.43603077795,43200.0,4.6277565541719365,17.470884633413775,67.2527888350509,97.87421943502554
2028-04-08,PRJ0082,0.0579588604187378,13.603663454464806,1320878.4573756524,1540198.935569027,219485.0825049497,4371945.936135378,43005.229993252775,43200.0,1.94987043134613,31.745572155393955,27.516601186152453,98.35742005495976
2028-04-09,PRJ0082,0.046007957790588,0.0,861047.4250407577,1385762.0788498009,114452.83550689096,3017383.611837681,43175.63996224846,43200.0,1.0022928524745975,41.084238424005434,49.2717499672272,99.33389663457976
2028-04-10,PRJ0082,0.0502566832205302,5.641794009412531,1518897.6641300707,912299.0561466872,156255.41273538227,2700307.839487648,43063.94639596223,43200.0,2.485781018838749,59.475085725005,42.63792565365166,98.15273983774976
2028-04-11,PRJ0082,0.0391954352197584,12.32084742939844,588524.4756048999,2374226.9337579864,172706.2211836468,1282039.4710932423,43060.649556652264,43200.0,2.4573159582596023,37.894496670231135,52.16670862179168,98.87840175695376
2028-04-12,PRJ0082,0.0465161349938276,18.88188369494939,1319831.0010776022,1263638.8749818709,168816.42713191823,393132.11334202485,43162.15009453441,43200.0,3.2280300343874058,76.52251926298842,46.68080492348939,98.68167792244964
2028-04-13,PRJ0082,0.0639410022927682,9.135232172541324,1167122.7945406209,1680258.660038338,45810.56729235276,4369815.259805145,43129.13291893105,43200.0,0.1262165530508645,53.008812295073525,47.89616205244771,99.67221074291064
2028-04-14,PRJ0082,0.078022329620265,6.106497948329592,649786.8704349345,2374179.2121043163,194551.0328834944,1680807.6196667464,43196.75533307215,43200.0,2.377021851285883,27.003904669983896,62.95907954346177,99.28237211007848
2028-04-15,PRJ0082,0.101704443109654,15.553250741710087,1703066.5519422246,1279121.7430221995,258044.10113152297,2474288.935861907,43088.52150416352,43200.0,2.198703794424026,12.855081429853003,20.376330582769747,99.63767526913556
2028-04-16,PRJ0082,0.0438614365270211,10.841150492522502,1190008.253138794,2203492.2833397184,211949.97904704468,1427122.9670188464,43214.31010147415,43200.0,4.262617246073889,18.559092534485803,31.046147611431653,98.99892454582375
2028-04-17,PRJ0082,0.0383099793830482,11.28704782628934,1241155.021613788,990213.0332307966,218406.8949615402,4731193.933184137,43095.509236191385,43200.0,1.2436111315253264,42.52478437953281,43.971560109660615,98.9804600284537
2028-04-18,PRJ0082,0.0697250494226218,21.27558679307437,971852.227289858,1865692.1932213604,138005.46684868174,1748198.784726521,43030.05498869722,43200.0,0.0,32.67859584591395,34.907505717943025,99.01155504459798
2028-04-19,PRJ0082,0.0,18.74598173907426,580934.1974429832,1582026.0795891164,100521.8872329553,3397848.936600932,43155.82876857983,43200.0,3.73432096394758,40.50857739591285,31.73169154828127,98.57409892490608
2028-04-20,PRJ0082,0.0439327281926412,0.4429747598432474,1898702.4955602728,2082966.2471892084,117702.5893603593,3287384.4422706706,43159.07527495328,43200.0,2.1453795096225408,33.195004613222714,55.3001576124482,98.23110160354828
2028-04-21,PRJ0082,0.0893879219850139,7.151269738413504,1498368.4514681331,1271218.8847816316,133126.5299037617,3042433.6651517567,43011.68632415286,43200.0,3.079391230040651,47.49496622273833,51.796114103772766,99.178448272292
2028-04-22,PRJ0082,0.0531458449450075,5.301959118590903,1475905.67108158,870676.6982115868,277898.4545987992,1270428.3529094744,43009.031770927875,43200.0,3.81274916835784,0.1190628793116488,39.17609773921987,98.76629181623343
2028-04-23,PRJ0082,0.0830060878204915,14.0647254073953,1490579.6861147832,1002452.1566434636,296263.1225346774,4867068.78809309,43158.47914006659,43200.0,1.7469109217319012,27.790355784163893,47.16857709537713,100.0444147927744
2028-04-24,PRJ0082,0.0579508362306568,6.110779964552841,1564677.6274177374,1489742.920131718,293527.95073091245,3060810.8281129138,43158.08222321396,43200.0,1.2018543794459573,3.74478456500654,54.07449434126568,98.08694400081768
2028-04-25,PRJ0082,0.0805185786827719,21.913271032851533,1914613.454403796,1611945.4993537024,166723.43640368714,3584906.7165560927,43098.849327713586,43200.0,2.188610401309425,47.1217994303413,61.666822335285445,98.42565968997002
2028-04-26,PRJ0082,0.0919442349521772,12.08607403522475,373653.7984174234,474895.4096783424,237917.18392999424,3600454.9698193087,43000.31447625278,43200.0,3.0917332677524705,9.57079998697359,65.32473702740889,99.51354546428486
2028-04-27,PRJ0082,0.0516445648452768,7.587871922471186,754206.2750311133,1976038.757919407,213045.2550056936,4462273.670465306,43250.327465825016,43200.0,2.8739046373719868,18.22076050437127,48.40364889648263,98.94073141159248
2028-04-28,PRJ0082,0.0194784506573602,11.1329599967877,2030538.5248484728,1136522.5606756003,165292.72439098102,2006864.8633410248,43136.7213981128,43200.0,1.0361244160764094,40.88589089689252,39.57260402543109,99.2255074227462
2028-04-29,PRJ0082,0.0670129534290748,8.625990414630692,1818530.1427570528,1170517.4493803992,175482.40730423416,3918912.78232288,43096.76329393104,43200.0,3.7040212776435415,16.635289052380024,58.515644689543755,99.38618623743156
2028-04-30,PRJ0082,0.0743157692984441,13.994189853359975,1610483.0424981627,1610479.699819043,239749.9096745763,5091867.966172146,43132.46876578658,43200.0,2.393195843278221,31.38730402480882,79.33418100786079,99.44897311206016
2028-05-01,PRJ0082,0.0796633296146969,5.1255775148559275,747015.1842267337,1589948.93104453,106191.7101198096,2925897.4993235385,43154.32947888311,43200.0,3.111842825764719,0.0,48.73734154368596,98.7745041062818
2028-05-02,PRJ0082,0.0,10.800631688844748,1690916.5185382974,1674147.9127159803,131450.5549104552,4025549.024664437,43038.81390323281,43200.0,2.6379940759590483,45.27102427370403,47.172004941704344,98.97686272130608
2028-05-03,PRJ0082,0.0499769589212948,16.96736248253917,842531.6538924649,1174520.4375367782,265815.49833123694,2204333.372833022,43114.13805496538,43200.0,2.4291896451975967,18.270167082573504,31.232805534540635,99.489418561284
2028-05-04,PRJ0082,0.0496517691098461,13.602696596758056,1084963.526952294,1437792.1023371583,246280.9991316767,3376392.0339698996,42974.0075275108,43200.0,1.7776132161431426,47.87050034835305,25.38012516031063,99.19004443827916
2028-05-05,PRJ0082,0.0917030483668276,20.233207045634416,1708798.040430952,1664076.269707457,183427.88980750603,2888808.642422083,43140.1381004049,43200.0,0.9339310413051064,26.861090157155537,43.32686545029452,99.05124887892228
2028-05-06,PRJ0082,0.0473982002193555,6.7259934403467625,1731385.9977600127,1596743.4403688116,212051.3061318014,2908571.1346101165,43147.242691494626,43200.0,3.2434575058238284,0.0,47.58690859284359,99.15971608563564
2028-05-07,PRJ0082,0.129482856488029,9.328029040487715,628241.8065759669,2078324.51547181,217357.97703091733,3181204.2087214505,43201.10060692199,43200.0,3.831665495950415,45.9925927493208,36.574368957582294,98.94273950211748
2028-05-08,PRJ0082,0.0512311045261929,9.984858276241892,1114352.7489910687,1486696.327871703,180455.9632880495,3822003.6251903614,43127.85336294918,43200.0,2.866583389762001,25.786047079873647,73.34740637078545,98.43458934713418
2028-05-09,PRJ0082,0.0299380976331314,10.948720162282171,830588.2144471165,755590.9097648715,238521.38987549613,1869263.637721504,43062.234232310875,43200.0,3.5897721365163653,35.004799193538204,52.740756908743506,99.36047496018436
2028-05-10,PRJ0082,0.0695651971327584,3.4106961226037775,1462244.8607149809,1640077.9701129578,193704.2351702318,3344382.7327781753,43058.78810706464,43200.0,1.997025788986114,0.0,44.796571763774,99.04684373243244
2028-05-11,PRJ0082,0.0474573871614394,21.713498120822045,1047490.3678507332,815109.204026286,269423.49548963225,0.0,42974.080261512936,43200.0,2.3239663609114167,9.39479304399833,52.266992122456955,97.73522312363312
2028-05-12,PRJ0082,0.0856206099598954,13.781318343589469,1503789.6719139833,1488455.0980278198,221751.48521250053,4338149.96374709,43252.59569412104,43200.0,5.828135737004727,43.909453621522374,50.256188531479225,99.71375749931276
2028-05-13,PRJ0082,0.0566717930872303,10.98024780416254,905427.5237186302,1574259.190133143,212545.32684620997,1636029.6138957753,43101.1003453183,43200.0,2.5678399016821025,15.8157567086579,43.602484600748795,99.95046416294784
2028-05-14,PRJ0082,0.0623545503562543,3.4159518994490146,1773157.674261109,2466188.0451235557,277711.94566407683,4956301.6351448735,43024.48793983918,43200.0,3.1374359363193625,64.57763338851885,48.80652666966777,98.00688649718964
2028-05-15,PRJ0082,0.074205228789438,12.493535897555851,1632050.6967065027,2207113.306843579,164149.2514828659,3727847.357522029,43023.540766613274,43200.0,3.5575511963728603,8.193949768737092,53.88305719208413,98.35337620876312
2028-05-16,PRJ0082,0.0402308735802759,8.662035227984514,1029001.8911388094,742727.0714481833,153219.74411812835,4420861.42142646,43163.22270942279,43200.0,1.881136629263781,19.336923147427733,48.78111939860288,98.93934461422091
2028-05-17,PRJ0082,0.1094755278120704,12.017969146586507,1431924.2887432282,1046075.0929215684,217436.8459572417,2950125.3595630717,43048.66089622448,43200.0,1.6215557987345774,0.6456615228700393,60.36677843351872,98.12959179910412
2028-05-18,PRJ0082,0.0619339171839942,14.05422540378298,1321780.7122493326,1995271.06899948,219241.1463779524,4958297.605129916,43183.25593053564,43200.0,3.401009651989071,36.83462484242681,53.24318951328467,97.7296152184015
2028-05-19,PRJ0082,0.0452736712141134,5.093650305413144,1853581.8376684173,1738357.6565028185,369795.2851487264,2488044.5754356957,43069.2075496107,43200.0,1.3783267240907002,25.98494171725026,45.52129332282723,99.1768466605216
2028-05-20,PRJ0082,0.0666552471454364,11.080240195622766,1117035.0147956526,1527411.87047418,269888.74462999415,3262549.7228641603,43049.726446077504,43200.0,4.413467321909685,37.38097912640374,57.77576581660534,98.96254895978592
2028-05-21,PRJ0082,0.0422649255043108,6.8428423628232675,1255730.013213105,2109228.532634655,286775.3495812579,2836737.7022476713,43066.47088324704,43200.0,3.97264512797092,16.043326510573923,57.28400671986056,98.6561810134637
2028-05-22,PRJ0082,0.0215654070069491,0.3255454959321486,1209848.0438218564,1478418.3227089406,217878.40837916225,5439934.58707862,42987.39833716686,43200.0,2.1027435405284263,41.02109410002286,70.35761586808631,98.65766559229029
2028-05-23,PRJ0082,0.0872660488649575,14.510244167132644,1695958.021619139,1465119.830771458,208316.3902490939,4096615.4488249538,43109.23538586835,43200.0,2.6959130978395542,32.386004831692,51.71063019603161,98.4444691141477
2028-05-24,PRJ0082,0.0255937870541001,13.526455577236929,1957311.809079973,1734453.157082571,263366.1818445465,3875391.487970574,43156.71951524803,43200.0,3.4047133629266892,20.5254121327248,69.72613344831836,99.70075336424102
2028-05-25,PRJ0082,0.0229963410165166,0.0,1323325.352922049,1644689.8013388377,211604.77084846745,2612625.7916400847,43115.46463048018,43200.0,1.3673314154581588,17.568970603615277,54.55867684431216,98.97405857387425
2028-05-26,PRJ0082,0.0468844626962538,5.688100162055858,2029590.7004079437,1195819.270389811,276933.56275538454,2730075.3131296937,43003.998548253825,43200.0,3.8715794803024015,25.13154612586541,38.15603226627961,98.53823678103392
2028-05-27,PRJ0082,0.0273038734663171,12.127811815334342,922581.4202548548,1548718.6373476305,71908.73302502203,2374458.9733744636,43170.10157506497,43200.0,3.4989766200815193,4.01031645752116,33.887273349448684,98.49779886481214
2028-05-28,PRJ0082,0.0494763704960208,12.431207247041922,1040853.2810467308,1207686.206264542,105156.15965466162,4162222.4779436337,43031.89932259371,43200.0,3.3682626852465747,82.8016428926984,50.15846566714685,99.34137724659108
2028-05-29,PRJ0082,0.0520421424163745,16.80832438572732,1257954.761642355,2028686.082206702,271646.62949147355,3605181.060914519,43091.3660043317,43200.0,0.4780068957078667,21.6644295812117,63.71039085967146,99.0503312881073
