date,ticket_id,agent_id,support_cost,sla_met,first_contact_resolution,csat_score,first_contact_resolution_rate
2027-06-24,TCK01184,AGT0009,55521.705948878385,Yes,No,4.807542802436619,66.29172625691567
2027-06-25,TCK01184,AGT0009,33774.058987992765,Yes,No,4.871291219918896,76.26007214743107
2027-06-26,TCK01184,AGT0009,71111.63675639601,Yes,No,4.632966890513076,79.71025693461114
2027-06-27,TCK01184,AGT0009,59827.45548399909,Yes,No,4.975659448510714,73.837261341443
2027-06-28,TCK01184,AGT0009,58763.243393252975,Yes,No,4.507902412145317,74.10696134144357
2027-06-29,TCK01184,AGT0009,41907.97187145842,Yes,No,3.951079463645346,75.54298510342237
2027-06-30,TCK01184,AGT0009,44184.21357914439,Yes,No,4.433967196772996,79.88435661519688
2027-07-01,TCK01184,AGT0009,53159.36038967548,Yes,No,4.665981735358017,78.28555886208282
2027-07-02,TCK01184,AGT0009,81798.40948130951,Yes,No,4.6353880147597515,72.98841993414456
2027-07-03,TCK01184,AGT0009,67809.93399331578,Yes,No,4.293008555096638,73.34258493816473
2027-07-04,TCK01184,AGT0009,80775.22593006604,Yes,No,4.796078510831188,78.78897429726281
2027-07-05,TCK01184,AGT0009,65113.507357260365,Yes,No,4.362240770347491,76.05281159248779
2027-07-06,TCK01184,AGT0009,97512.33138787716,Yes,No,4.262399131972115,72.75322750999652
2027-07-07,TCK01184,AGT0009,76322.2339447106,Yes,No,4.50425469793859,83.42857029014147
2027-07-08,TCK01184,AGT0009,55727.31807445159,Yes,No,4.696552041481387,81.18393046937594
2027-07-09,TCK01184,AGT0009,86464.64037467858,Yes,No,4.4566512918819665,74.8313636171472
2027-07-10,TCK01184,AGT0009,73130.61325773662,Yes,No,3.914819931806707,79.82329733768115
2027-07-11,TCK01184,AGT0009,24295.26639684743,Yes,No,5.002482629492658,72.84645217528077
2027-07-12,TCK01184,AGT0009,65337.23836600612,Yes,No,4.7700517582643585,74.75162935988753
2027-07-13,TCK01184,AGT0009,22348.572141622935,Yes,No,4.65992137744724,79.98639180123838
2027-07-14,TCK01184,AGT0009,69827.56132237971,Yes,No,4.519456668722168,74.87263592391847
2027-07-15,TCK01184,AGT0009,78909.8571525811,Yes,No,4.930902702634727,77.00628496311369
2027-07-16,TCK01184,AGT0009,136587.03842910167,Yes,No,4.781893469167032,71.99104863534545
2027-07-17,TCK01184,AGT0009,121374.47458454668,Yes,No,4.775028988637303,71.80654790951985
2027-07-18,TCK01184,AGT0009,13029.644537042155,Yes,No,4.7442335378925105,73.0812319104155
2027-07-19,TCK01184,AGT0009,12328.145361664589,Yes,No,4.674787751083334,68.43491409104901
2027-07-20,TCK01184,AGT0009,31069.855288032573,Yes,No,3.9430581367285376,84.74546886814832
2027-07-21,TCK01184,AGT0009,66141.5334689735,Yes,No,4.662687574242664,78.34445449548205
2027-07-22,TCK01184,AGT0009,20691.840078960617,Yes,No,4.666360330694487,70.28071755390219
2027-07-23,TCK01184,AGT0009,59000.85370244803,Yes,No,4.862937294934331,76.77232058647468
2027-07-24,TCK01184,AGT0009,61783.062333033355,Yes,No,4.941571407228554,69.36387498375822
2027-07-25,TCK01184,AGT0009,64540.34367856122,Yes,No,4.14376250689141,73.83913858243196
2027-07-26,TCK01184,AGT0009,58906.72716679168,Yes,No,5.002923685253123,76.48069688186322
2027-07-27,TCK01184,AGT0009,57995.40574610371,Yes,No,4.7450593022654255,85.70289436280483
2027-07-28,TCK01184,AGT0009,94738.77567934943,Yes,No,4.666187637085231,76.59668694187884
2027-07-29,TCK01184,AGT0009,117794.50600438734,Yes,No,4.396215130215534,68.44767032690865
2027-07-30,TCK01184,AGT0009,92888.37390215776,Yes,No,4.638671440773419,75.86235393808697
2027-07-31,TCK01184,AGT0009,32991.57403147564,Yes,No,4.492887115018496,77.00007120469286
2027-08-01,TCK01184,AGT0009,8763.009848604153,Yes,No,4.670069612904916,69.19183433971635
2027-08-02,TCK01184,AGT0009,66945.83313401631,Yes,No,4.467022453223188,78.75932127439214
2027-08-03,TCK01184,AGT0009,75652.69339603059,Yes,No,4.7525241516610475,67.57688725580714
2027-08-04,TCK01184,AGT0009,64385.22902538236,Yes,No,4.238160963122504,79.84389576950794
2027-08-05,TCK01184,AGT0009,127978.75579940248,Yes,No,4.387799025236853,69.3825498825598
2027-08-06,TCK01184,AGT0009,99218.72627733878,Yes,No,4.6810592464852245,78.48893366610757
2027-08-07,TCK01184,AGT0009,43847.52528233491,Yes,No,4.180557115589531,74.99592220375487
2027-08-08,TCK01184,AGT0009,80197.51528639573,Yes,No,4.929238936432397,77.66343358142751
2027-08-09,TCK01184,AGT0009,52685.72921083227,Yes,No,4.390739727880565,73.15632699797894
2027-08-10,TCK01184,AGT0009,88462.26153831027,Yes,No,4.689002444486744,74.11086770558875
2027-08-11,TCK01184,AGT0009,81731.74817193966,Yes,No,4.713715881773323,75.5122707704976
2027-08-12,TCK01184,AGT0009,38322.835393392335,Yes,No,4.8755442880777995,72.53853436045156
2027-08-13,TCK01184,AGT0009,93448.06150247116,Yes,No,4.620634898094966,61.65085064796277
2027-08-14,TCK01184,AGT0009,77714.57328869356,Yes,No,4.723783378624705,73.28443905790856
2027-08-15,TCK01184,AGT0009,58835.96068228146,Yes,No,5.157706714413527,75.52501982692105
2027-08-16,TCK01184,AGT0009,66468.73783257711,Yes,No,4.8734536104576955,78.79271650305962
2027-08-17,TCK01184,AGT0009,45149.70026429525,Yes,No,4.8396390994703,76.91459189295313
2027-08-18,TCK01184,AGT0009,59773.39461483578,Yes,No,4.51648569240306,74.93057053773036
2027-08-19,TCK01184,AGT0009,17912.458953478264,Yes,No,4.361052602870966,78.54767490756261
2027-08-20,TCK01184,AGT0009,27183.884674683013,Yes,No,4.4716895351125725,70.81603988809614
2027-08-21,TCK01184,AGT0009,74688.23076741472,Yes,No,4.832222757891805,79.71720032430213
2027-08-22,TCK01184,AGT0009,76513.88517212955,Yes,No,5.340980546939372,75.20463600360073
2027-08-23,TCK01184,AGT0009,81217.02311460803,Yes,No,4.397612746457406,75.59017451238375
2027-08-24,TCK01184,AGT0009,81800.14793863171,Yes,No,4.655426042826997,70.10946748977145
2027-08-25,TCK01184,AGT0009,52352.61110294302,Yes,No,4.458994593298968,69.91764921570118
2027-08-26,TCK01184,AGT0009,61633.86140198577,Yes,No,4.658786741795235,85.4309814894411
2027-08-27,TCK01184,AGT0009,22451.010892883627,Yes,No,4.740933979443826,74.86761129016965
2027-08-28,TCK01184,AGT0009,54382.083753381245,Yes,No,4.355549117779617,70.5508953002832
2027-08-29,TCK01184,AGT0009,75132.28946765079,Yes,No,5.046693292316231,73.29709015867172
2027-08-30,TCK01184,AGT0009,0.0,Yes,No,4.983327422149703,79.02176141335973
2027-08-31,TCK01184,AGT0009,47222.46155214454,Yes,No,4.979195570845056,76.73116674300813
2027-09-01,TCK01184,AGT0009,20691.06500903127,Yes,No,4.293476148486762,71.98977043154444
2027-09-02,TCK01184,AGT0009,25704.679585048056,Yes,No,4.294252282398894,77.630606895782
2027-09-03,TCK01184,AGT0009,62160.19678964081,Yes,No,4.520315152007236,80.73449495471009
2027-09-04,TCK01184,AGT0009,38556.84485337947,Yes,No,4.760384487634516,61.63117681696019
2027-09-05,TCK01184,AGT0009,89404.76469922041,Yes,No,4.446931573370321,77.69563798429441
2027-09-06,TCK01184,AGT0009,31986.848507892948,Yes,No,5.518918865595772,76.11170087448016
2027-09-07,TCK01184,AGT0009,25243.403402093023,Yes,No,4.524856930879731,74.36017203699922
2027-09-08,TCK01184,AGT0009,65760.06690729818,Yes,No,5.205337568979568,75.0209412847734
2027-09-09,TCK01184,AGT0009,24810.44370984038,Yes,No,4.20109445465731,75.7793100807223
2027-09-10,TCK01184,AGT0009,62186.02465178175,Yes,No,4.441056689983393,83.63943467302346
2027-09-11,TCK01184,AGT0009,82014.78443966448,Yes,No,4.551061481839672,71.93660292428085
2027-09-12,TCK01184,AGT0009,49714.63526322081,Yes,No,4.232494183696002,72.36100689620667
2027-09-13,TCK01184,AGT0009,39227.81086574198,Yes,No,4.539367274781554,79.52886419897135
2027-09-14,TCK01184,AGT0009,28563.58623480336,Yes,No,5.090403381228059,77.26784809025801
2027-09-15,TCK01184,AGT0009,94466.63679582004,Yes,No,4.852803023539884,78.32871051992632
2027-09-16,TCK01184,AGT0009,97431.374857963,Yes,No,4.405921197774078,80.83025458227041
2027-09-17,TCK01184,AGT0009,56006.03026277743,Yes,No,4.658924529621847,76.93317026928635
2027-09-18,TCK01184,AGT0009,86704.55030289946,Yes,No,4.495890167771222,75.76398797866976
2027-09-19,TCK01184,AGT0009,115380.95728114391,Yes,No,4.857433480450277,74.20956160308641
2027-09-20,TCK01184,AGT0009,62431.68781183772,Yes,No,4.655650529929619,76.21449662349902
2027-09-21,TCK01184,AGT0009,52721.8260232669,Yes,No,4.392875493161521,71.765773650254
2027-09-22,TCK01184,AGT0009,32489.367515219463,Yes,No,5.312657949342481,75.61979585341491
2027-09-23,TCK01184,AGT0009,33611.55512559874,Yes,No,5.116724858346314,73.29251104740553
2027-09-24,TCK01184,AGT0009,0.0,Yes,No,4.677923354459917,75.89819892536313
2027-09-25,TCK01184,AGT0009,87819.94056224529,Yes,No,4.516398260902889,73.74993291601945
2027-09-26,TCK01184,AGT0009,56615.68557734323,Yes,No,4.411352252179321,76.03041376078028
2027-09-27,TCK01184,AGT0009,32765.211177609384,Yes,No,4.6039317206675925,73.32453462398729
2027-09-28,TCK01184,AGT0009,46351.77485726125,Yes,No,4.721978315788941,75.78789694064332
2027-09-29,TCK01184,AGT0009,50395.78847733676,Yes,No,4.568399038089699,86.45085602548328
2027-09-30,TCK01184,AGT0009,12155.331749270714,Yes,No,4.637228319826307,76.31444429559456
2027-10-01,TCK01184,AGT0009,84081.37615517418,Yes,No,5.18233750217152,75.39056732022874
2027-10-02,TCK01184,AGT0009,0.0,Yes,No,4.785039566061675,78.74728273814333
2027-10-03,TCK01184,AGT0009,89844.3783587788,Yes,No,4.583356646890709,66.3147113721594
2027-10-04,TCK01184,AGT0009,14677.890398392556,Yes,No,4.2554632511787505,76.06017380630027
2027-10-05,TCK01184,AGT0009,33880.670443262636,Yes,No,4.410359782106427,68.89541519674309
2027-10-06,TCK01184,AGT0009,52845.89440971259,Yes,No,4.61416317076813,77.7538667557677
2027-10-07,TCK01184,AGT0009,22072.694446381975,Yes,No,4.561494572543385,71.54399226767181
2027-10-08,TCK01184,AGT0009,44191.40461464854,Yes,No,4.210312086642359,82.5398739032207
2027-10-09,TCK01184,AGT0009,63328.51829527561,Yes,No,4.1922463377568295,69.24426063895893
2027-10-10,TCK01184,AGT0009,55356.75241150254,Yes,No,4.746704026101668,69.18806885722152
2027-10-11,TCK01184,AGT0009,77460.09166123302,Yes,No,4.319933979704677,74.62545511757742
2027-10-12,TCK01184,AGT0009,0.0,Yes,No,5.078615741237861,73.667752499546
2027-10-13,TCK01184,AGT0009,14087.717345938489,Yes,No,4.533003821890641,74.9638078699683
2027-10-14,TCK01184,AGT0009,60169.7090243091,Yes,No,4.444155865914954,70.89867953314484
2027-10-15,TCK01184,AGT0009,30954.07223668542,Yes,No,4.588153664267254,71.40206265356133
2027-10-16,TCK01184,AGT0009,90195.84650489106,Yes,No,4.584617651756858,66.76784655600598
2027-10-17,TCK01184,AGT0009,37783.50078045445,Yes,No,4.77772219776996,66.82151526821357
2027-10-18,TCK01184,AGT0009,78275.03201686812,Yes,No,4.415014865263344,82.04541168745448
2027-10-19,TCK01184,AGT0009,68746.34965557864,Yes,No,4.483884320047315,77.58035207026036
2027-10-20,TCK01184,AGT0009,73392.34913542573,Yes,No,4.3034250241038805,72.57847542713976
2027-10-21,TCK01184,AGT0009,112280.56739974342,Yes,No,4.723861838768788,82.61103613435365
2027-10-22,TCK01184,AGT0009,61281.66587773213,Yes,No,4.622656323767654,77.2027942512287
2027-10-23,TCK01184,AGT0009,81049.81561754833,Yes,No,4.942425728358979,69.43770768855734
2027-10-24,TCK01184,AGT0009,14895.92473297417,Yes,No,5.033015644672609,73.53919044350741
2027-10-25,TCK01184,AGT0009,95690.48717046206,Yes,No,4.095517697411689,67.44510725957684
2027-10-26,TCK01184,AGT0009,39961.27086464675,Yes,No,4.598763698610062,72.99096886449846
2027-10-27,TCK01184,AGT0009,0.0,Yes,No,4.908172731232809,72.71978697196802
2027-10-28,TCK01184,AGT0009,121319.8717444554,Yes,No,4.6660177653548125,81.11613269267947
2027-10-29,TCK01184,AGT0009,89397.072448335,Yes,No,4.718878717155106,78.67330860791374
2027-10-30,TCK01184,AGT0009,28646.641655543255,Yes,No,4.63949942052761,70.99671348968386
2027-10-31,TCK01184,AGT0009,67185.11929958318,Yes,No,4.72656567506109,72.94612439215403
2027-11-01,TCK01184,AGT0009,62845.96062925052,Yes,No,4.041794323751123,83.85504656391866
2027-11-02,TCK01184,AGT0009,6602.285193254997,Yes,No,4.447716412047317,76.05160084101573
2027-11-03,TCK01184,AGT0009,44161.47319814921,Yes,No,4.391502277084484,77.96613729198516
2027-11-04,TCK01184,AGT0009,55917.80160026639,Yes,No,4.435737992589149,77.82960980813586
2027-11-05,TCK01184,AGT0009,40278.589070780436,Yes,No,4.485906301392133,76.73477230186438
2027-11-06,TCK01184,AGT0009,0.0,Yes,No,4.195113189789028,73.22481421000435
2027-11-07,TCK01184,AGT0009,74457.11797046718,Yes,No,4.308191139491618,82.0423474628409
2027-11-08,TCK01184,AGT0009,14604.972452259288,Yes,No,4.191362442266174,72.06860253954864
2027-11-09,TCK01184,AGT0009,55131.99299371762,Yes,No,4.100864602420449,70.41136778851039
2027-11-10,TCK01184,AGT0009,32887.89713679113,Yes,No,4.20836920111735,69.09739807485943
2027-11-11,TCK01184,AGT0009,29471.977309682985,Yes,No,4.613817537152057,74.81121465225995
2027-11-12,TCK01184,AGT0009,45151.67332232452,Yes,No,4.687941385100015,65.40481055665934
2027-11-13,TCK01184,AGT0009,0.0,Yes,No,4.3326682383827615,63.35953578787008
2027-11-14,TCK01184,AGT0009,83394.47061494562,Yes,No,4.140751316162159,79.14485093426487
2027-11-15,TCK01184,AGT0009,95283.23419702612,Yes,No,4.34962341852066,63.817821210072886
2027-11-16,TCK01184,AGT0009,70132.6288989383,Yes,No,4.571198195895621,78.04619515367709
2027-11-17,TCK01184,AGT0009,47497.84853245532,Yes,No,4.721246645599297,78.19875635088736
2027-11-18,TCK01184,AGT0009,31764.90038643333,Yes,No,4.546240684299118,72.4074872950881
2027-11-19,TCK01184,AGT0009,27962.607682992068,Yes,No,4.558970118243789,71.58445562906203
2027-11-20,TCK01184,AGT0009,93109.68829336888,Yes,No,4.5066991610155345,75.27657466818538
2027-11-21,TCK01184,AGT0009,127960.61703006798,Yes,No,4.750861832438722,79.57241315283177
2027-11-22,TCK01184,AGT0009,45519.72354702632,Yes,No,4.270876784034468,75.38997506543721
2027-11-23,TCK01184,AGT0009,0.0,Yes,No,4.403946724412531,86.92531066686382
2027-11-24,TCK01184,AGT0009,93402.28224047202,Yes,No,5.222692148655031,67.85617349467745
2027-11-25,TCK01184,AGT0009,52401.06957470634,Yes,No,4.899612851434588,75.69922749294842
2027-11-26,TCK01184,AGT0009,108169.25287386426,Yes,No,4.539609648662246,75.44675975083311
2027-11-27,TCK01184,AGT0009,61327.71538227034,Yes,No,4.710554392956634,77.91865030537764
2027-11-28,TCK01184,AGT0009,64346.63204483837,Yes,No,5.010673415057498,79.07414683835077
2027-11-29,TCK01184,AGT0009,100206.515269576,Yes,No,4.877275569812213,69.56745754704112
2027-11-30,TCK01184,AGT0009,30325.952524276872,Yes,No,4.516120503275825,70.5418563231877
2027-12-01,TCK01184,AGT0009,48110.57848094171,Yes,No,4.954983983045574,86.11506453533961
2027-12-02,TCK01184,AGT0009,1512.250811545906,Yes,No,4.804221542861942,77.11448903314466
2027-12-03,TCK01184,AGT0009,77669.62762979945,Yes,No,4.859232179453911,82.77085647687588
2027-12-04,TCK01184,AGT0009,87654.79966660545,Yes,No,4.126987465347454,77.78889059766294
2027-12-05,TCK01184,AGT0009,60442.059869037985,Yes,No,4.491909272441954,74.04883944404177
2027-12-06,TCK01184,AGT0009,54315.81705764706,Yes,No,4.675220313725492,71.36639503452474
2027-12-07,TCK01184,AGT0009,42004.25443440671,Yes,No,5.023586640979168,74.07711482007538
2027-12-08,TCK01184,AGT0009,64874.32506409231,Yes,No,3.806104657822196,69.67093398294726
2027-12-09,TCK01184,AGT0009,53734.127472097454,Yes,No,5.084619287352606,79.30423184121001
2027-12-10,TCK01184,AGT0009,93281.41977135387,Yes,No,5.068318921129036,74.94658888725968
2027-12-11,TCK01184,AGT0009,50742.783528540735,Yes,No,4.807785684667858,76.77270953848262
2027-12-12,TCK01184,AGT0009,65379.03379944184,Yes,No,4.771845615171257,71.16573443995341
2027-12-13,TCK01184,AGT0009,61684.23648587616,Yes,No,4.730830915160456,78.61583528787821
2027-12-14,TCK01184,AGT0009,81577.05218924618,Yes,No,4.137525032816502,76.28145570658118
2027-12-15,TCK01184,AGT0009,51094.59156964424,Yes,No,4.675096967782499,73.65670474091166
2027-12-16,TCK01184,AGT0009,30580.90558789253,Yes,No,4.953069487215009,75.27822763497178
2027-12-17,TCK01184,AGT0009,41030.99274609,Yes,No,4.1812865956811835,81.19389588314634
2027-12-18,TCK01184,AGT0009,55047.457555843335,Yes,No,4.073192326580088,75.99731457320844
2027-12-19,TCK01184,AGT0009,68478.3213374243,Yes,No,4.619127672386825,74.94578118405228
2027-12-20,TCK01184,AGT0009,52614.23275805067,Yes,No,4.305018476436438,75.61673686576185
2027-12-21,TCK01184,AGT0009,45632.27701497488,Yes,No,4.5743457844155335,77.21361407433761
2027-12-22,TCK01184,AGT0009,28346.294233925975,Yes,No,4.495621974516581,75.59970528710527
2027-12-23,TCK01184,AGT0009,33277.56960954696,Yes,No,4.467831735163996,79.65092020721883
2027-12-24,TCK01184,AGT0009,52276.35934057456,Yes,No,4.378215410947175,78.48073861576948
2027-12-25,TCK01184,AGT0009,66730.88207822849,Yes,No,5.009791201655081,74.07914362301638
2027-12-26,TCK01184,AGT0009,73260.95614038926,Yes,No,5.058030306744559,76.1786945700715
2027-12-27,TCK01184,AGT0009,49075.32583136324,Yes,No,4.421889683594362,65.42642948853528
2027-12-28,TCK01184,AGT0009,70770.36964798525,Yes,No,4.145080741699074,69.77799595479283
2027-12-29,TCK01184,AGT0009,68083.90268801493,Yes,No,4.807967557693681,81.31365335589592
2027-12-30,TCK01184,AGT0009,26079.402113921464,Yes,No,4.2578115238768435,69.73625946115409
2027-12-31,TCK01184,AGT0009,99003.06330624424,Yes,No,4.651658385583749,76.45055610210183
2028-01-01,TCK01184,AGT0009,57296.80860495466,Yes,No,5.014028454542478,75.92518379216284
2028-01-02,TCK01184,AGT0009,57269.37887825501,Yes,No,5.113096118158448,82.75774887078222
2028-01-03,TCK01184,AGT0009,37077.65759086243,Yes,No,4.244955806351305,80.38937116868975
2028-01-04,TCK01184,AGT0009,65635.1201739239,Yes,No,4.508528628309466,75.18912867554613
2028-01-05,TCK01184,AGT0009,111774.81765524988,Yes,No,4.75460684379606,74.59405894355622
2028-01-06,TCK01184,AGT0009,42302.620416943995,Yes,No,4.223477101506722,74.92704003244039
2028-01-07,TCK01184,AGT0009,29519.792060948428,Yes,No,4.2587407756599935,78.75269998609434
2028-01-08,TCK01184,AGT0009,90779.92110671864,Yes,No,4.559934399912592,81.80375713460684
2028-01-09,TCK01184,AGT0009,70224.7959508161,Yes,No,4.884853169823321,70.88944129936468
2028-01-10,TCK01184,AGT0009,62118.17768061789,Yes,No,4.6066316614904395,76.02546785097819
2028-01-11,TCK01184,AGT0009,35446.20054914344,Yes,No,4.893003962897609,72.84387706030243
2028-01-12,TCK01184,AGT0009,0.0,Yes,No,4.9929560161820445,80.69030286301991
2028-01-13,TCK01184,AGT0009,126625.20606437056,Yes,No,4.625412290760636,65.76514133384889
2028-01-14,TCK01184,AGT0009,99056.33984211026,Yes,No,4.43491934821451,75.54065206689717
2028-01-15,TCK01184,AGT0009,50681.12159157525,Yes,No,4.165465590050109,67.17953469247914
2028-01-16,TCK01184,AGT0009,42606.36720550858,Yes,No,4.596468951134196,72.31487821485265
2028-01-17,TCK01184,AGT0009,52080.856774003565,Yes,No,4.793704534482712,70.53005456185889
2028-01-18,TCK01184,AGT0009,21421.266112836725,Yes,No,4.902578670078336,86.55908048043167
2028-01-19,TCK01184,AGT0009,47289.71255156363,Yes,No,4.420965943233331,69.93044145644512
2028-01-20,TCK01184,AGT0009,9001.210848442308,Yes,No,4.7416392793628965,68.9976231843047
2028-01-21,TCK01184,AGT0009,57845.467953378014,Yes,No,4.615291520299614,78.65157387608586
2028-01-22,TCK01184,AGT0009,36802.704242782085,Yes,No,4.3469812115233655,72.12661825775047
2028-01-23,TCK01184,AGT0009,30352.81828725401,Yes,No,4.600406287928937,79.5317722458381
2028-01-24,TCK01184,AGT0009,55950.59761194864,Yes,No,4.915498931487719,63.52645631098963
2028-01-25,TCK01184,AGT0009,74474.576124785,Yes,No,4.954080487284757,75.70059477194572
2028-01-26,TCK01184,AGT0009,26532.722069082916,Yes,No,4.714711190388319,79.54729191489236
2028-01-27,TCK01184,AGT0009,27955.154707159178,Yes,No,5.0292898644674455,79.23574830156093
2028-01-28,TCK01184,AGT0009,43431.302492980256,Yes,No,4.100770110306732,83.29262762224701
2028-01-29,TCK01184,AGT0009,98676.99434850164,Yes,No,4.838208922354483,74.49948111296663
2028-01-30,TCK01184,AGT0009,97492.877616182,Yes,No,4.5279718545679275,66.65788537683574
2028-01-31,TCK01184,AGT0009,95819.12467878687,Yes,No,4.324179913151054,72.09444585574714
2028-02-01,TCK01184,AGT0009,22565.268433441364,Yes,No,4.712005085690868,82.40950462049153
2028-02-02,TCK01184,AGT0009,76501.91096477592,Yes,No,4.382499122691906,75.47423701740549
2028-02-03,TCK01184,AGT0009,52172.18621598081,Yes,No,4.826336202506889,77.65648698152029
2028-02-04,TCK01184,AGT0009,45074.52490914959,Yes,No,4.596511633674146,69.98161691408515
2028-02-05,TCK01184,AGT0009,40374.09795531863,Yes,No,4.207278972011936,74.6175913393309
2028-02-06,TCK01184,AGT0009,89635.5194580745,Yes,No,4.827510461569852,84.982090929169
2028-02-07,TCK01184,AGT0009,64465.76304921291,Yes,No,5.210901198427337,77.58759326183399
2028-02-08,TCK01184,AGT0009,43774.50356737853,Yes,No,4.463664955734241,74.49741547102771
2028-02-09,TCK01184,AGT0009,15830.116932702367,Yes,No,4.921508881559517,78.8960129619135
2028-02-10,TCK01184,AGT0009,0.0,Yes,No,4.835203208836104,78.76269688333072
2028-02-11,TCK01184,AGT0009,60773.656516119234,Yes,No,4.771654986013062,73.3112282806871
2028-02-12,TCK01184,AGT0009,75322.2416362467,Yes,No,4.865692983787593,69.30486555757915
2028-02-13,TCK01184,AGT0009,116848.58123360222,Yes,No,4.726348360410844,77.03255045635761
2028-02-14,TCK01184,AGT0009,25236.672020711285,Yes,No,4.605286748013316,78.90280276245805
2028-02-15,TCK01184,AGT0009,82953.8912978988,Yes,No,4.256634022217262,74.6556576573499
2028-02-16,TCK01184,AGT0009,83758.98844908722,Yes,No,4.466422656084401,81.19565079066246
2028-02-17,TCK01184,AGT0009,15381.416547060297,Yes,No,4.344571696330478,77.55376818532906
2028-02-18,TCK01184,AGT0009,28194.79553006797,Yes,No,4.888317445566307,72.97022665287089
2028-02-19,TCK01184,AGT0009,52840.70654872376,Yes,No,4.533948931270704,77.17110077789374
2028-02-20,TCK01184,AGT0009,71985.34309981464,Yes,No,4.788618024280807,75.97430851587612
2028-02-21,TCK01184,AGT0009,1382.1567171743443,Yes,No,4.35324201527057,82.78464964933134
2028-02-22,TCK01184,AGT0009,63564.434746758045,Yes,No,4.993747126372285,78.64743192363642
2028-02-23,TCK01184,AGT0009,70881.55172404906,Yes,No,4.384030794262472,73.78338066908424
2028-02-24,TCK01184,AGT0009,34368.60652564291,Yes,No,4.966954503558532,71.77377068526987
2028-02-25,TCK01184,AGT0009,30679.674199133537,Yes,No,4.663546056758969,74.17054080174286
2028-02-26,TCK01184,AGT0009,10409.45840735476,Yes,No,4.623418080814773,76.61735965912314
2028-02-27,TCK01184,AGT0009,71338.46349634678,Yes,No,4.299593412608235,70.85397645393135
2028-02-28,TCK01184,AGT0009,48784.16504992862,Yes,No,4.676531005860993,75.16120522034299
2028-02-29,TCK01184,AGT0009,84163.69376148703,Yes,No,4.627952194524345,79.57816193902427
2028-03-01,TCK01184,AGT0009,54417.31443622802,Yes,No,4.713058626430509,84.34708664085203
2028-03-02,TCK01184,AGT0009,7662.543790843243,Yes,No,4.351417819452371,66.11848010660763
2028-03-03,TCK01184,AGT0009,22433.184763476216,Yes,No,4.746492462948678,73.80013284382848
2028-03-04,TCK01184,AGT0009,55757.27318436711,Yes,No,4.331985828716261,77.1850245176951
2028-03-05,TCK01184,AGT0009,45895.58290890455,Yes,No,4.94355632157604,80.66300505744839
2028-03-06,TCK01184,AGT0009,40533.202568071974,Yes,No,4.631579154926073,80.46494006209285
2028-03-07,TCK01184,AGT0009,23032.942857588132,Yes,No,4.3709645624825395,82.97264195560082
2028-03-08,TCK01184,AGT0009,54076.56290888128,Yes,No,4.877129344645418,68.27105265469677
2028-03-09,TCK01184,AGT0009,8259.757761025117,Yes,No,4.307357898085491,70.10605626682208
2028-03-10,TCK01184,AGT0009,50862.05066176801,Yes,No,4.513814439532118,75.03632959736001
2028-03-11,TCK01184,AGT0009,40886.70531947815,Yes,No,4.866838092760238,68.35356191931453
2028-03-12,TCK01184,AGT0009,57448.649467292045,Yes,No,4.8344870666321365,75.27882499527857
2028-03-13,TCK01184,AGT0009,30369.69502923809,Yes,No,4.836124533464941,68.61822505337233
2028-03-14,TCK01184,AGT0009,52379.66980120374,Yes,No,4.754001258307002,73.37596816573611
2028-03-15,TCK01184,AGT0009,71878.31807347642,Yes,No,4.390177938223499,76.43862305546956
2028-03-16,TCK01184,AGT0009,29201.217464312384,Yes,No,4.060779953011714,66.0714867395224
2028-03-17,TCK01184,AGT0009,78566.02446152498,Yes,No,4.778841221251735,65.38163432572381
2028-03-18,TCK01184,AGT0009,64930.81046491222,Yes,No,4.563106884575541,69.70884557540911
2028-03-19,TCK01184,AGT0009,37117.550583831835,Yes,No,4.597057647208184,69.79987345106753
2028-03-20,TCK01184,AGT0009,56812.87066131005,Yes,No,4.521410471337514,79.67928518856131
2028-03-21,TCK01184,AGT0009,40592.10611083768,Yes,No,4.155238787724171,77.65137662940539
2028-03-22,TCK01184,AGT0009,46702.29644963231,Yes,No,4.667957656207627,69.97158343823163
2028-03-23,TCK01184,AGT0009,85319.69433057721,Yes,No,4.778423966513098,76.50453826333259
2028-03-24,TCK01184,AGT0009,94089.26582119464,Yes,No,4.5009936039930745,71.01829508390743
2028-03-25,TCK01184,AGT0009,13290.15206537812,Yes,No,4.722121692292974,75.87631833922093
2028-03-26,TCK01184,AGT0009,58813.99172938216,Yes,No,4.446249453414468,78.98955892901296
2028-03-27,TCK01184,AGT0009,35800.49794521638,Yes,No,4.822069892143174,87.9505042104874
2028-03-28,TCK01184,AGT0009,34593.40486179504,Yes,No,4.35877607947267,66.71148157383676
2028-03-29,TCK01184,AGT0009,24233.523766609746,Yes,No,4.4448093623292815,82.08681218059016
2028-03-30,TCK01184,AGT0009,79178.10512394519,Yes,No,4.478258428364278,84.32726821856697
2028-03-31,TCK01184,AGT0009,80300.97258598226,Yes,No,4.66289305585121,82.01172659160218
2028-04-01,TCK01184,AGT0009,21490.611905523845,Yes,No,4.398800035694749,66.02128158806703
2028-04-02,TCK01184,AGT0009,13354.132025937535,Yes,No,4.636489625953002,66.68285949988167
2028-04-03,TCK01184,AGT0009,71445.58431631257,Yes,No,4.370368742622057,74.33842026043361
